date,manganese
YYYY-MM-DD,ppb
2014-12-12,23.526020000000003
2015-04-19,10.59301
2015-05-11,1.3928399999999999
2015-05-24,0.64357
2015-06-02,0.57162
2015-06-18,1.5327199999999999
2015-07-02,0.26932
2015-07-15,4.27327
2015-08-02,14.458450000000001
2015-08-09,14.16075
2015-10-04,20.47867
2015-10-13,14.10736
2015-10-26,15.31085
2015-11-09,18.49108
2015-11-23,16.418010000000002
2016-04-08,5.255809999999999
2016-04-21,16.490830000000003
2016-05-02,17.606432230200003
2016-05-20,7.393085885400001
2016-05-27,5.528662398400001
2016-06-04,3.1061398235
2016-06-11,2.8527374250000004
2016-06-17,2.7428000000000003
2016-06-27,4.48726
2016-07-08,8.86238
2016-07-15,13.94632
2016-07-22,21.56751
2016-07-29,26.29754
2016-08-05,32.85366
2016-08-12,26.843089999999997
2016-08-19,34.65423
2016-08-26,39.54531
2016-09-02,29.95381
2016-09-09,35.69252
2016-09-16,39.12511
2016-09-23,2.71905
2016-09-30,27.40418
2016-10-12,24.12276
2016-10-19,31.9312
2016-10-27,47.4645
2016-11-03,23.268990000000002
2016-11-12,37.11839
2016-11-23,29.9438
2016-12-04,36.2012
2017-05-14,6.45432
2017-05-30,65.04905
2017-06-15,2.83218
2017-06-30,3.34178
2017-07-13,6.09935
2017-07-30,10.70383
2017-08-25,34.85581
2017-09-14,25.53044
2017-09-27,25.37037
2017-10-14,18.3626
2017-10-23,23.08071
2017-11-03,20.136409999999998
2017-11-16,26.26325
2018-03-03,27.54193
2018-05-25,4.92945
2018-06-08,3.58055
2018-06-15,4.29561
2018-06-25,6.921469999999999
2018-07-09,9.14043
2018-07-15,20.252370000000003
2018-08-10,23.43893
2018-08-17,0.5581
2018-08-24,3.53055
2018-09-07,0.5486
2018-09-14,0.6672699999999999
2018-09-21,0.57095
2018-09-28,0.60015
