date,rubidium
YYYY-MM-DD,ppb
2014-12-12,1.83054
2015-02-07,1.8847
2015-03-16,1.4776900000000002
2015-04-19,1.48975
2015-05-11,1.32208
2015-05-24,1.29181
2015-06-02,1.3744999999999998
2015-06-18,1.99628
2015-07-02,1.54401
2015-07-15,2.03286
2015-08-02,1.88028
2015-08-09,1.9312
2015-10-04,2.13893
2015-10-13,2.25418
2015-10-26,2.07295
2015-11-09,2.0084299999999997
2015-11-23,1.88997
2016-01-28,1.75203
2016-02-12,1.85442
2016-02-21,1.88411
2016-03-09,1.8133599999999999
2016-03-24,1.7832500000000002
2016-03-31,1.7557500000000001
2016-04-08,1.43265
2016-04-21,1.34077
2016-05-02,1.4078949224000001
2016-05-12,1.3471387707000002
2016-05-27,1.6218403897
2016-06-04,1.6948516320000002
2016-06-11,1.6858951551999999
2016-06-17,1.69127
2016-06-27,1.7169100000000002
2016-07-08,1.6694300000000002
2016-07-15,1.63563
2016-07-22,1.66723
2016-07-29,1.68743
2016-08-05,1.69323
2016-08-12,1.87709
2016-08-19,1.79066
2016-08-26,1.74538
2016-09-02,1.7322499999999998
2016-09-09,1.7208599999999998
2016-09-16,2.00279
2016-09-23,0.34884
2016-09-30,1.75724
2016-10-12,1.6859
2016-10-19,1.54562
2016-10-27,1.62858
2016-11-03,1.60047
2016-11-12,1.523
2016-11-23,1.5561800000000001
2016-12-04,1.3245799999999999
2017-03-19,1.4094499999999999
2017-04-12,1.41286
2017-04-30,1.43066
2017-06-30,1.8115800000000002
2017-07-30,1.65747
2017-08-25,1.78259
2017-09-14,1.7917399999999999
2017-09-27,1.69254
2017-10-14,1.6458400000000002
2017-10-23,1.56919
2017-11-03,1.58944
2017-11-16,1.4812
2018-03-03,1.2003
2018-05-25,1.66042
2018-06-08,1.76013
2018-06-15,1.73515
2018-06-25,1.6866700000000001
2018-07-09,1.87883
2018-07-15,1.7782300000000002
2018-08-10,2.0298
2018-08-17,1.76697
2018-08-24,1.70158
2018-09-07,1.7439
2018-09-14,1.7574500000000002
2018-10-05,1.7552
2018-10-12,1.63984
2018-10-18,1.67612
2018-10-25,1.61887
2018-11-02,1.54665
2018-11-10,1.48316
2018-11-17,1.5770899999999999
2019-02-27,1.37734
2019-03-30,1.42544
2019-04-18,1.35177
2019-05-08,1.3422
2019-06-05,1.32788
2019-06-11,1.56642
2019-06-21,1.50782
2019-06-27,0.30246
2019-07-05,1.40707
2019-07-14,1.63942
2019-07-19,1.63045
2019-07-26,1.70963
2019-08-02,1.6489
2019-08-09,1.66934
2019-08-16,1.64763
2019-08-23,2.1177
2019-08-30,1.82913
2019-09-06,1.78836
2019-09-13,1.69321
2019-09-20,1.61443
2019-09-27,1.70982
2019-10-04,1.62263
2019-10-11,1.40439
2019-10-19,1.45674
2019-10-25,1.32157
2019-11-03,1.37659
2019-11-08,1.35255
2019-11-15,1.3497899999999998
2019-11-22,1.3646099999999999
2019-12-04,1.32652
2019-12-12,1.34698
2019-12-20,1.30937
2020-01-08,1.3441400000000001
2020-01-21,1.27715
2020-01-28,1.3004799999999999
2020-02-11,1.27246
2020-02-20,1.44575
2020-03-11,1.39227
2020-03-17,1.4127899999999998
2020-04-03,1.40037
2020-04-09,1.35378
2020-04-14,1.2804499999999999
2020-04-24,1.28441
2020-05-22,1.37586
2020-05-29,1.52543
2020-06-05,1.6193199999999999
2020-06-12,2.07857
2020-06-19,1.8129
2020-06-26,1.65632
2020-07-02,1.58194
2020-07-10,1.60685
2020-07-17,1.6888800000000002
2020-07-23,1.70635
2020-07-30,1.61281
2020-08-07,1.59383
2020-08-14,1.64077
2020-08-20,1.82857
2020-08-27,1.76152
2020-09-03,1.84227
2020-09-11,1.5809000000000002
2020-09-18,1.6441700000000001
2020-09-24,1.9877500000000001
2020-10-01,1.68128
2020-10-08,1.68493
2020-10-16,1.71177
2020-10-23,1.62856
2020-10-27,1.87171
2020-11-06,1.59048
2020-11-13,1.48422
2020-12-04,1.3155800000000002
2021-01-15,1.3260800000000001
2021-01-28,1.45416
2021-02-11,1.40699
2021-03-03,1.83431
2021-03-19,1.43354
2021-03-25,1.44914
2021-04-07,1.46703
2021-05-17,1.46871
2021-05-28,1.70331
2021-06-04,1.85277
2021-06-11,1.9206999999999999
2021-06-18,1.9455900000000002
2021-06-24,1.69687
2021-07-02,1.8193100000000002
2021-07-09,1.8386
2021-07-15,1.7532400000000001
2021-07-30,2.15904
2021-08-06,2.0789
2021-08-13,1.8361531
2021-08-19,1.8275818
2021-08-27,1.9015277
2021-09-03,1.8868143000000002
2021-10-01,1.7914501999999999
2021-10-07,1.9646206
2021-10-15,1.5436166
2021-10-22,1.6189954000000002
2021-10-27,1.6300018
2021-11-03,1.622036
2021-11-11,1.4838732
