date,lithium
YYYY-MM-DD,ppb
2016-08-05,30.46953
2016-08-12,15.466439999999999
2016-08-19,56.53678
2016-08-26,146.08426
2016-09-02,139.54942
2016-09-09,146.61155000000002
2016-09-16,151.45553
2016-10-01,141.32511
2016-10-12,152.05834
2016-10-19,139.01545000000002
2016-10-27,150.70775
2016-11-03,150.63751
2016-11-12,151.39952
2017-06-16,159.0971
2017-08-04,161.17856
2017-08-25,161.21853000000002
2017-09-27,158.42681000000002
2017-10-05,156.80972
2017-10-12,157.93755000000002
2017-10-13,153.74883
2017-10-24,156.8418
2017-11-03,155.35778
2017-11-15,158.53249
2018-05-25,157.04137
2018-06-09,156.44766
2018-06-15,155.9871
2018-06-25,156.80632
2018-07-11,160.01543
2018-07-16,161.24977
2018-08-24,162.81969
2018-08-27,159.40949
2019-06-23,15.34731
2019-06-27,15.11642
2019-07-05,15.7111
2019-07-14,114.50426999999999
2019-07-19,75.27154
2019-07-26,66.37422
2019-08-02,25.468410000000002
2019-08-09,29.691860000000002
2019-08-16,127.13231
2019-08-23,156.75666
2019-08-30,49.88795
2019-09-06,155.31271999999998
2019-09-20,151.18176
2019-09-27,98.31397000000001
2019-10-04,106.96553
2020-03-01,160.91975000000002
2020-04-01,159.86824000000001
2020-04-28,164.90042
2020-05-22,158.76522
2020-05-29,156.80225000000002
2020-06-08,160.24831
2020-06-12,163.80293999999998
2020-06-19,110.15623
2020-06-26,163.48823
2020-07-02,162.03674
2020-07-10,160.8707
2020-07-17,173.85280999999998
2020-07-23,163.76112
2020-07-30,164.68644
2020-08-07,165.52897000000002
2020-08-14,163.34715
2020-08-20,165.17354
2020-08-27,165.28152
2020-09-03,164.15171
2020-09-11,163.21269999999998
2020-09-18,166.02776
2020-09-24,188.78115000000003
2020-10-01,164.61523
2020-10-08,168.08348999999998
2020-10-16,169.37000999999998
2020-10-23,169.98008
2020-11-06,163.24108999999999
2021-01-21,164.17471
2021-02-17,156.77377
2021-03-10,154.71266
2021-04-14,169.51063
2021-05-19,161.48907
2021-05-28,160.21828
2021-06-04,157.51937
2021-06-11,157.15315
2021-06-24,157.44805
2021-07-09,156.52741
2021-07-15,156.03444
2021-07-23,164.41092999999998
2021-07-30,159.03941
2021-08-06,160.1223
2021-08-13,170.42589450000003
2021-08-19,179.57655970000002
2021-08-27,183.16891429999998
2021-09-03,187.0355963
2021-10-01,193.0259684
2021-10-07,196.1685324
2021-10-22,156.5877163
2021-11-03,163.50881990000002
2021-11-11,174.45388839999998
2021-12-20,178.32897970000002
