date,molybdenum
YYYY-MM-DD,ppb
2014-12-12,1.41743
2015-02-07,1.55089
2015-03-16,1.28029
2015-04-19,0.97389
2015-05-11,1.01874
2015-05-24,1.60617
2015-06-02,0.93607
2015-06-18,1.0339099999999999
2015-07-02,1.21245
2015-07-15,1.16903
2015-08-02,1.4361899999999999
2015-08-09,1.46961
2015-10-04,1.3794600000000001
2015-10-13,1.35293
2015-10-26,1.24306
2015-11-09,1.32448
