date,potassium
YYYY-MM-DD,ppb
2014-12-12,356.55104
2015-01-24,307.34779
2015-02-07,367.93661999999995
2015-02-19,389.97996
2015-03-16,277.77908
2015-04-19,236.99960000000002
2015-05-11,250.86081000000001
2015-05-24,252.47965
2015-06-02,240.23404
2015-06-18,218.06179
2015-07-02,225.33753000000002
2015-07-15,251.77699
2015-08-02,271.35132
2015-08-09,280.3942
2015-10-04,355.96753
2015-10-13,348.40248
2015-10-26,347.78849
2015-11-09,335.81237999999996
2015-11-23,321.7646
2015-12-09,311.30874
2015-12-30,323.1392
2016-01-08,316.49534
2016-01-18,329.95261
2016-01-28,333.21899
2016-02-12,355.16330000000005
2016-02-21,335.92212000000006
2016-03-09,334.23706000000004
2016-03-24,312.54318
2016-03-31,311.33302000000003
2016-04-08,280.93304
2016-04-21,274.56758
2016-05-02,271.294903375
2016-05-12,255.74397385050003
2016-05-20,257.85308263170003
2016-05-27,280.9188192168
2016-06-04,249.359464197
2016-06-11,257.08319223859996
2016-06-17,279.37054
2016-06-27,315.46411
2016-07-08,308.82438
2016-07-15,298.79523
2016-07-22,339.44464000000005
2016-07-29,381.66279000000003
2016-08-05,349.79145000000005
2016-08-12,387.84377
2016-08-19,427.87581
2016-08-26,381.33918
2016-08-27,334.14416000000006
2016-09-02,398.37048000000004
2016-09-09,350.44299
2016-09-16,660.48564
2016-09-23,590.98636
2016-09-30,379.53998
2016-10-12,342.05667
2016-10-19,321.47677999999996
2016-10-27,308.15629
2016-11-03,317.93574
2016-11-12,310.37045
2016-11-23,313.30811
2016-12-04,353.98088
2016-12-19,366.03124
2017-03-19,308.23755
2017-04-12,337.22261000000003
2017-04-30,316.59336
2017-05-14,325.96269
2017-05-30,258.39869
2017-06-15,244.88295999999997
2017-06-30,224.58400999999998
2017-07-13,206.58507
2017-07-30,221.52344
2017-08-25,306.56075999999996
2017-09-14,390.34828
2017-09-27,349.41387
2017-10-14,328.79762999999997
2017-10-23,321.06627000000003
2017-10-29,224.62306
2017-11-03,309.30613999999997
2017-11-16,306.58612
2018-03-04,312.15188
2018-05-25,313.79749
2018-06-08,299.89543000000003
2018-06-15,337.87069
2018-06-25,320.84496
2018-07-09,440.82243
2018-07-15,465.95427
2018-08-10,625.45074
2018-08-17,497.1676
2018-08-24,463.25178999999997
2018-09-07,461.64671
2018-09-14,457.11464
2018-09-21,476.03109000000006
2018-10-05,536.15944
2018-10-12,454.05852000000004
2018-10-18,421.96160999999995
2018-10-25,396.19793000000004
2018-11-02,374.73028999999997
2018-11-10,379.73107
2018-11-17,367.09843
2019-02-27,337.00971000000004
2019-03-21,371.09313
2019-03-30,78.34911
2019-04-18,436.21648999999996
2019-05-08,333.49618
2019-06-05,335.97077
2019-06-11,328.01806
2019-06-21,270.9393
2019-06-27,226.32161
2019-07-05,205.20865
2019-07-14,242.13585999999998
2019-07-19,240.90048
2019-07-26,200.11882
2019-08-02,204.51815
2019-08-09,267.91413
2019-08-16,286.79853
2019-08-23,483.18192000000005
2019-08-30,320.40344
2019-09-06,403.75884999999994
2019-09-13,332.47999
2019-09-20,365.53418
2019-09-27,559.32133
2019-10-04,671.53882
2019-10-11,427.79074
2019-10-19,368.07219000000003
2019-10-25,336.45747
2019-11-03,339.19483
2019-11-08,336.15644000000003
2019-11-15,363.81607
2019-11-22,381.90688
2019-12-04,604.33008
2019-12-12,346.36097
2019-12-20,367.09094999999996
2020-01-08,486.45465
2020-01-21,359.30794
2020-01-28,383.45417
2020-02-11,394.83324000000005
2020-02-20,406.39608000000004
2020-03-11,399.75952
2020-03-17,394.61519000000004
2020-04-03,549.7348499999999
2020-04-09,341.52183
2020-04-14,360.51575
2020-04-24,368.25772
2020-05-22,267.6515
2020-05-29,251.6553
2020-06-05,232.42246999999998
2020-06-12,272.73741
2020-06-19,256.21581
2020-06-26,265.82435
2020-07-02,264.60951
2020-07-10,344.91114000000005
2020-07-17,428.32714000000004
2020-07-23,356.24898
2020-07-30,366.40418
2020-08-07,381.24872000000005
2020-08-14,423.41114
2020-08-20,450.00106000000005
2020-08-27,450.1259
2020-09-03,561.3088700000001
2020-09-11,373.07391
2020-09-18,406.2889
2020-09-24,436.98019999999997
2020-10-01,465.99074
2020-10-08,387.94195
2020-10-16,403.94717
2020-10-23,457.83986
2020-10-27,413.09142
2020-11-06,399.45621000000006
2020-11-13,373.0399
2020-11-20,368.82182
2020-12-04,366.8159
2021-01-08,585.20473
2021-01-15,603.02003
2021-01-28,403.1749
2021-02-11,502.58822000000004
2021-03-03,369.14035
2021-03-19,579.19929
2021-03-25,579.39846
2021-04-07,414.74999
2021-05-17,344.513
2021-05-28,326.95874
2021-06-04,305.22077
2021-06-11,264.2045
2021-06-18,293.92663
2021-07-02,482.84997
2021-07-09,353.0919
2021-07-15,649.9506200000001
2021-07-30,381.84745
2021-08-06,337.97086
2021-08-13,365.56421049999994
2021-08-19,361.2860794
2021-08-27,360.88347239999996
2021-09-03,418.1127704
2021-10-01,400.2815285
2021-10-07,389.8242014
2021-10-22,565.4196699
2021-10-27,334.1382159
2021-11-03,324.4148198
2021-11-11,343.3889342
2022-10-15,325.0394136
