date,iron
YYYY-MM-DD,ppb
2020-05-22,22.18541
2020-05-29,9.12202
2020-06-12,26.3463
2020-06-19,9.010960000000011
2020-06-26,30.44282000000001
2020-07-02,9.71942
2020-07-10,8.622700000000009
2020-07-17,39.22594999999998
2020-07-23,28.406319999999994
2020-07-30,10.477109999999996
2020-08-07,5.408029999999997
2020-08-14,8.393329999999992
2020-08-20,9.723060000000004
2020-08-27,9.305999999999997
2020-09-03,13.903379999999999
2020-09-11,6.343180000000004
2020-09-18,10.670569999999998
2020-09-24,21.51988
2020-10-01,24.641629999999992
2020-10-16,18.490139999999997
2020-10-23,45.07663000000002
2020-11-06,14.59348
2021-01-21,20.347589999999997
2021-02-17,17.39769000000001
2021-03-10,95.05284
2021-04-14,28.38421
2021-05-19,40.87001
2021-05-28,17.66671
2021-06-04,18.68399
2021-06-11,38.82288
2021-06-24,59.69766
2021-07-09,7.72695
2021-07-15,12.76794
2021-07-23,0.0
2021-07-30,11.855519999999999
2021-08-06,12.06522
2021-08-13,24.3098362
2021-08-27,16.0597089
2021-09-03,25.329147399999997
2021-10-01,25.016664300000002
2021-10-07,6.8454594
2021-10-22,10.2099841
2021-11-03,91.40783880000001
2021-11-11,75.1035651
