date,manganese
YYYY-MM-DD,ppb
2015-06-29,3.384199665
2015-07-08,10.8498530052
2015-07-13,4.246477191
2015-07-22,1.735450367
2015-08-03,1.3550582302
2015-08-17,0.7354727214
2015-08-24,0.6030865764
2015-10-21,6.16798
2015-11-01,0.39305
2015-11-09,0.42964
2015-11-17,4.3167
2015-11-23,0.22716
2015-12-03,0.61975
2015-12-14,4.11903
2015-12-22,10.79536
2015-12-28,0.89285
2016-01-04,10.15078
2016-01-12,17.039949999999997
2016-02-02,22.30865
2016-02-15,17.0953
2016-02-23,20.50275
2016-02-29,5.66345
2016-03-08,8.267240000000001
2016-03-15,8.86116
2016-03-21,13.69445
2016-03-29,17.66456
2016-04-05,0.6545099999999999
2016-04-12,6.65895
2016-04-19,11.920919999999999
2016-04-25,0.48904000000000003
2016-05-03,0.58031
2016-05-11,6.5955200000000005
2016-05-17,7.17031
2016-05-27,3.47576
2016-06-01,2.74719
2016-06-09,2.52629
2016-06-16,5.31466
2016-06-22,3.2022299999999997
2016-06-29,2.90663
2016-07-08,2.08174
2016-07-15,2.32663
2016-07-22,2.08008
2016-07-29,2.06795
2016-08-05,2.08974
2016-08-12,2.73347
2016-08-19,5.2767
2016-08-26,5.182259999999999
2016-09-02,4.59055
2016-09-09,4.09249
2016-09-16,3.11324
2016-09-23,4.83573
2016-10-01,4.09497
2016-10-12,3.68071
2016-10-19,3.15483
2016-10-21,9.781649999999999
2016-10-27,2.9918699999999996
2016-11-03,13.68317
2016-11-12,9.95013
2016-11-22,4.26311
2016-11-29,19.708479999999998
2016-12-06,7.3246199999999995
2016-12-13,8.87535
2016-12-27,12.00635
2017-01-03,7.34371
2017-01-17,9.83947
2017-01-24,12.44923
2017-01-31,12.29274
2017-02-07,17.00215
2017-02-15,20.502539999999996
2017-02-21,7.64144
2017-02-28,11.636249999999999
2017-03-09,12.479659999999999
2017-03-14,15.88255
2017-03-21,21.09003
2017-03-28,17.458370000000002
2017-04-04,20.74947
2017-04-11,25.39515
2017-04-18,5.60248
2017-04-25,6.15224
2017-05-02,6.8255
2017-05-09,0.79973
2017-05-16,4.340450000000001
2017-05-23,1.22478
2017-05-30,4.97899
2017-06-01,3.83944
2017-06-16,2.58983
2017-06-30,5.38738
2017-07-30,2.2566
2017-08-25,10.78208
2017-09-14,6.03854
2017-09-27,7.178909999999999
2017-10-10,0.27808
2017-10-14,3.10597
2017-10-17,0.16901
2017-10-23,2.8481899999999998
2017-10-24,0.40123
2017-10-31,0.20065
2017-11-03,3.0301299999999998
2017-11-07,0.26717
2017-11-14,0.32043
2017-11-15,5.54223
2017-11-21,0.33422
2017-11-24,0.32043
2017-11-28,4.14777
2017-12-05,0.2801
2017-12-12,5.27666
2017-12-19,6.281910000000001
2017-12-26,14.3206
2018-01-02,8.12956
2018-01-09,0.60109
2018-01-16,7.9388000000000005
2018-01-23,5.5736300000000005
2018-01-30,0.0
2018-02-06,6.848999999999999
2018-02-13,14.073929999999999
2018-02-20,4.26482
2018-02-27,0.0
2018-03-06,9.29069
2018-03-13,7.06801
2018-03-20,0.49577000000000004
2018-03-27,0.10636
2018-04-03,1.8917300000000001
2018-04-10,0.047299999999999995
2018-04-17,0.12228
2018-04-24,0.09358999999999999
2018-05-01,2.13162
2018-05-25,1.99194
2018-06-09,2.70036
2018-06-15,2.8745
2018-06-25,2.34961
2018-07-11,1.51718
2018-07-16,2.7248699999999997
2018-08-10,2.90456
2018-08-17,4.786560000000001
2018-08-24,4.47038
2018-09-07,15.13853
2018-09-14,7.7456700000000005
2018-09-21,3.91381
2018-09-28,7.9413800000000005
2018-10-05,3.85413
2018-10-12,2.72741
2018-10-19,0.02019
2018-10-25,3.2549200000000003
2018-11-02,2.99142
2019-05-07,2.593
2019-06-23,7.58891
2019-06-27,4.15838
2019-07-05,4.84618
2019-07-14,6.138400000000001
2019-07-19,2.3359
2019-07-26,3.65364
2019-08-02,1.7778399999999999
2019-08-09,1.4842
2019-08-16,2.44975
2019-08-23,4.21288
2019-08-30,4.53064
2019-09-06,3.64189
2019-09-13,3.15515
2019-09-20,4.6599200000000005
2019-09-27,3.65559
2019-10-04,3.4976000000000003
2019-10-11,3.3804600000000002
2019-10-19,3.29644
2020-05-22,4.465199999999999
2020-05-29,3.91625
2020-06-05,3.0639
2020-06-12,2.67005
2020-06-19,2.72297
2020-06-26,3.4545500000000002
2020-07-02,2.6922099999999998
2020-07-10,3.0188900000000003
2020-07-17,2.29291
2020-07-23,1.98081
2020-07-30,1.9225
2020-08-07,2.27038
2020-08-14,2.12647
2020-08-20,1.90005
2020-08-27,1.48288
2020-09-03,2.06318
2020-09-11,1.66343
2020-09-18,2.02718
2020-09-24,2.26717
2020-10-01,1.5036399999999999
2020-10-08,1.4419499999999998
2020-10-16,3.18718
2020-10-23,8.21824
2020-11-06,2.02877
2021-05-19,2.78779
2021-05-28,2.13507
2021-06-04,1.758
2021-06-11,2.55263
2021-06-18,2.87115
2021-06-24,3.50657
2021-07-02,2.60017
2021-07-09,2.06381
2021-07-15,1.59975
2021-07-23,1.45098
2021-07-30,1.81942
2021-08-06,0.9920800000000001
2021-08-13,1.6380464
2021-08-19,1.8271798000000001
2021-08-27,16.6372377
2021-09-03,5.9138673
2021-10-01,2.8880708
2021-10-07,2.5047613
2021-10-22,4.6947410000000005
2022-10-15,2.4919457
