date,boron
YYYY-MM-DD,ppb
2014-12-12,1.39373
2015-02-07,1.03375
2015-03-16,1.03544
2015-04-19,0.71435
2015-05-11,1064.33772
2015-05-24,1074.7219300000002
2015-06-02,1076.1875
2015-06-18,286.64562
2015-07-02,1141.2546399999999
2015-07-15,315.53787
2015-08-02,0.030010000000000002
2015-08-09,0.0
2015-10-04,368.38933
2015-10-13,389.98907
2015-10-26,356.55262999999997
2015-11-09,459.88284
2015-11-23,178.72716
2016-01-28,178.60593
2016-02-12,170.96859999999998
2016-02-21,194.5724
2016-03-09,199.31412999999998
2016-03-24,160.97128
2016-03-31,144.40299
2016-04-08,93.79275
2016-04-21,0.46237
2016-05-02,1.8823391911999998
2016-05-12,1.2894089892000002
2016-05-27,1.632870723
2016-06-04,0.5902975296
2016-06-11,0.281879605
2016-06-17,0.59199
2016-06-27,0.35056
2016-07-08,1.05942
2016-07-15,1.29555
2016-07-22,0.5093099999999999
2016-07-29,0.30912
2016-08-05,0.10975
2016-08-12,2.39622
2016-08-19,0.42451999999999995
2016-08-26,1.0588899999999999
2016-09-02,0.11476
2016-09-09,0.0
2016-09-16,0.83268
2016-09-23,6.15294
2016-09-30,0.0
2016-10-12,0.0
2016-10-19,0.0
2016-10-27,0.50142
2016-11-03,0.0
2016-11-12,2.47955
2016-11-23,0.57082
2016-12-04,0.0
2017-03-19,1.50485
2017-04-12,0.7700600000000001
2017-04-30,0.51135
2017-06-30,0.027299999999999998
2017-07-30,0.0
2017-08-25,0.0
2017-09-14,0.0
2017-09-27,0.0
2017-10-14,0.0
2017-10-23,0.0
2017-11-03,0.0
2017-11-16,0.0
2018-03-03,1.0395699999999999
2018-05-25,0.68434
2018-06-08,1.2495399999999999
2018-06-15,0.30206
2018-06-25,0.35368999999999995
2018-07-09,0.0
2018-07-15,0.8403099999999999
2018-08-10,0.0
2018-08-17,0.0
2018-08-24,0.0
2018-09-07,3.25998
2018-09-14,2.85755
2018-10-05,2.92071
2018-10-12,3.03356
2018-10-18,7.01682
2018-10-25,2.1879299999999997
2018-11-02,2.21538
2018-11-10,2.66915
2018-11-17,2.59647
2019-02-27,0.0
2019-03-30,0.0
2019-04-18,0.0
2019-05-08,0.0
2019-06-05,4.02323
2019-06-11,1.87692
2019-06-21,1.2014900000000002
2019-06-27,2.77596
2019-07-05,2.39167
2019-07-14,2.49299
2019-07-19,2.26445
2019-07-26,2.23948
2019-08-02,2.0595
2019-08-09,1.2970000000000002
2019-08-16,1.38127
2019-08-23,571.9009100000001
2019-08-30,262.84283
2019-09-06,196.35322
2019-09-13,2.05287
2019-09-20,2.0038300000000002
2019-09-27,1.6567699999999999
2019-10-04,1.16541
2019-10-11,2.6659699999999997
2019-10-19,3.1980199999999996
2019-10-25,0.0
2019-11-03,0.0
2019-11-08,0.0
2019-11-15,0.0
2019-11-22,0.0
2019-12-04,0.0
2019-12-12,0.0
2019-12-20,0.0
2020-01-08,0.0
2020-01-21,0.0
2020-01-28,0.0
2020-02-11,0.0
2020-02-20,0.65623
2020-03-11,0.8109900000000001
2020-03-17,0.39772
2020-04-03,1.15198
2020-04-09,0.7029799999999999
2020-04-14,0.48047
2020-04-24,0.03753
2020-05-22,0.15838999999999998
2020-05-29,0.0
2020-06-05,0.0
2020-06-12,1.11456
2020-06-19,0.7849200000000001
2020-06-26,0.12502
2020-07-02,2.6290999999999998
2020-07-10,1.05356
2020-07-17,0.32113
2020-07-23,0.01571
2020-07-30,0.43523
2020-08-07,0.89667
2020-08-14,0.7264900000000001
2020-08-20,0.48571000000000003
2020-08-27,0.19843
2020-09-03,5.118359999999999
2020-09-11,0.6797599999999999
2020-09-18,0.0
2020-09-24,0.46497
2020-10-01,0.32202000000000003
2020-10-08,0.07222
2020-10-16,0.0
2020-10-23,0.0
2020-10-27,0.0
2020-11-06,0.0
2020-11-13,0.0
2020-12-04,0.0
2021-01-15,0.042690000000000006
2021-01-28,0.45084
2021-02-11,0.6598900000000001
2021-03-03,1.1733799999999999
2021-03-19,0.76057
2021-03-25,0.08113
2021-04-07,0.21081
2021-05-17,0.99436
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.0
2021-06-18,0.0
2021-06-24,0.0
2021-07-02,0.0
2021-07-09,0.0
2021-07-15,0.0
2021-07-30,2.35015
2021-08-06,1.8697
2021-08-13,1.8640029
2021-08-19,1.9956259
2021-08-27,2.7668353000000003
2021-09-03,2.8951323
2021-10-01,2.4642850999999997
2021-10-07,2.8971209
2021-10-15,1.9755471
2021-10-22,2.0235284
2021-10-27,2.3197484
2021-11-03,3.2262906000000005
2021-11-11,2.1154840999999998
