date,lithium
YYYY-MM-DD,ppb
2020-05-21,0.6582300000000001
2020-05-27,0.73502
2020-06-03,1.7058799999999998
2020-06-09,1.1965299999999999
2020-06-17,3.6498199999999996
2020-06-25,0.98246
2020-06-30,0.79268
2020-07-07,1.1914099999999999
2020-07-14,1.5428
2020-07-22,1.11358
2020-07-27,1.29964
2020-08-02,1.27008
2020-08-10,0.49344
2020-08-18,0.56616
2020-08-24,0.40265
2020-08-31,0.38703
2020-09-15,0.70944
2020-09-22,0.67457
2020-09-28,0.5536300000000001
2020-10-08,0.52468
2020-10-14,0.56978
2020-10-22,0.5478000000000001
2020-11-11,0.20434000000000002
2020-12-08,0.0
2020-12-29,0.11272000000000001
2021-01-29,1.0438100000000001
2021-02-09,0.99321
2021-03-10,1.7195
2021-04-16,0.97659
2021-04-29,0.97416
2021-05-12,0.5888
2021-05-20,0.53471
2021-05-26,0.28293
2021-06-01,0.94882
2021-06-08,0.70875
2021-06-14,1.1568100000000001
2021-06-21,0.1525
2021-06-29,0.33559
2021-07-08,1.0263
2021-07-21,0.79866
2021-08-05,1.5083199999999999
2021-08-11,0.76621
2021-08-18,1.8094999999999999
2021-08-26,1.9633800000000001
2021-08-30,1.64165
2021-09-12,1.55077
2021-10-06,1.56504
2021-10-13,0.0
2021-11-05,0.0
2021-11-12,0.0
2021-12-16,0.12182180000000001
