date,magnesium
YYYY-MM-DD,ppb
2017-03-17,265.32854
2017-03-23,124.37505
2017-05-03,61.888
2017-05-06,26022.025749999997
2017-05-11,780.52752
2017-05-15,25747.59767
2017-06-22,25596.95269
2017-10-29,26219.045299999998
2019-04-06,33.99824
2019-04-06,126.12114
2020-07-14,21228.12188
2020-07-21,24447.817180000002
2020-07-29,24193.21486
2020-08-04,25542.16723
2020-08-12,25563.968289999997
2020-08-19,26829.145859999997
2020-08-24,27051.011830000003
2020-09-01,25801.308370000002
2020-09-14,26934.061719999998
2020-09-23,28251.250079999998
2020-09-29,27758.97333
2020-10-05,28485.170079999996
2020-10-13,29091.364690000002
2020-10-22,28641.60682
2020-10-28,29448.893320000003
2020-11-03,30589.28359
2020-11-19,27322.684159999997
2021-04-28,22779.71144
2021-05-04,25074.79777
2021-05-13,25779.22987
2021-05-18,26062.011349999997
2021-05-27,26725.00122
2021-06-02,26050.46938
2021-06-08,27358.99237
2021-06-15,27545.13568
2021-06-22,27567.774810000003
2021-07-01,28849.342660000002
2021-07-07,28087.20829
2021-07-16,26025.1401678
2021-07-20,26528.4806665
2021-07-27,27324.1031125
2021-08-04,26396.428343900003
2021-08-10,26543.6159871
2021-08-17,26917.8211183
2021-08-24,27389.5755218
2021-08-31,27306.0755024
2021-09-08,26571.7298055
2021-09-27,28072.325867
2021-10-04,29453.292178000003
2021-10-15,26615.201419999998
