date,zirconium
YYYY-MM-DD,ppb
2020-06-03,0.21164
2020-06-16,0.18273999999999999
2020-06-30,0.24212999999999998
2020-07-14,0.22513
2020-07-21,1.3786200000000002
2020-07-29,0.22814
2020-08-04,0.6950099999999999
2020-08-12,1.3971900000000002
2020-08-19,0.59898
2020-08-24,0.5433
2020-09-01,0.25537
2020-09-10,0.18101
2020-09-14,0.18509
2020-09-23,0.19868
2020-09-29,0.30695
2020-10-05,0.54073
2020-10-13,0.27893
2020-10-20,0.19412
2020-10-28,0.17832
2020-11-03,1.3670499999999999
2020-11-19,0.32925000000000004
2020-12-03,0.32278
2021-01-20,0.32231999999999994
2021-02-19,0.2791
2021-03-09,0.1639
2021-04-28,0.24663000000000002
2021-05-04,0.25485
2021-05-13,0.30078
2021-05-18,0.23246
2021-06-02,0.22849000000000003
2021-06-08,0.14139000000000002
2021-06-15,0.02702
2021-06-22,0.06394
2021-07-01,0.03719
2021-07-07,0.01726
2021-07-20,0.055400700000000004
2021-07-27,0.0443118
2021-08-04,0.0386299
2021-08-10,0.0915353
2021-08-17,0.0382087
2021-08-24,0.0413889
2021-08-31,0.034736699999999995
2021-09-08,0.06026669999999999
2021-09-27,0.0962764
2021-10-04,0.29386829999999997
2021-10-15,0.0330113
2021-10-20,0.023051500000000003
2021-10-28,0.0836718
2021-11-04,0.08878449999999999
2021-11-08,0.0837152
2021-12-01,0.0319634
