date,strontium
YYYY-MM-DD,ppb
2020-06-03,153.59686
2020-06-16,159.77515
2020-06-30,157.91034
2020-07-14,177.87213000000003
2020-07-21,155.10372
2020-07-29,180.86106999999998
2020-08-04,147.54678
2020-08-12,144.11386
2020-08-19,156.6236
2020-08-24,146.00292
2020-09-01,141.65482
2020-09-10,140.9634
2020-09-14,167.59909
2020-09-23,160.12498999999997
2020-09-29,152.37090999999998
2020-10-05,154.37659
2020-10-13,143.78638999999998
2020-10-20,131.57025000000002
2020-10-28,142.60467
2020-11-03,152.998
2020-11-19,144.46563
2020-12-03,170.21026
2021-01-20,173.28032000000002
2021-02-19,173.67788000000002
2021-03-09,170.16825999999998
2021-04-28,168.82999
2021-05-04,168.30624
2021-05-13,189.10440999999997
2021-05-18,162.44551
2021-06-02,160.21264
2021-06-08,140.72194
2021-06-15,156.85532999999998
2021-06-22,152.21269
2021-07-01,172.68829
2021-07-07,192.87503999999998
2021-07-20,165.9588
2021-07-27,168.63278390000002
2021-08-04,165.4752752
2021-08-10,166.79500829999998
2021-08-17,170.4172405
2021-08-24,168.5741357
2021-08-31,169.8545654
2021-09-08,167.938228
2021-09-27,167.88217559999998
2021-10-04,180.87198239999998
2021-10-15,162.1453616
2021-10-20,174.568443
2021-10-28,178.2350307
2021-11-04,177.5861726
2021-11-08,172.1710336
2021-12-01,177.59452
