date,magnesium
YYYY-MM-DD,ppb
2019-04-27,22825.88166
2019-05-10,11762.08003
2019-05-19,19341.483330000003
2019-05-24,22542.80572
2019-06-03,19179.98206
2019-06-18,20295.8465
2019-07-01,19168.25059
2019-07-09,18855.20132
2019-07-16,19647.95229
2019-08-15,19861.17068
2019-09-05,20171.200539999998
2019-10-02,20709.1633
2020-04-21,19402.82552
2020-05-13,19646.1915
2020-05-28,21995.358809999998
2020-06-10,25847.27598
2020-06-24,26091.288399999998
2020-07-08,25075.697949999998
2020-08-03,23973.12113
2020-08-26,24829.68566
2020-09-29,24434.31063
2020-11-03,24153.69067
2021-05-10,23431.48804
2021-05-24,22916.41196
2021-06-17,22841.404826399998
2021-06-30,25569.2986332
2021-07-22,26462.232411099998
2021-08-20,25779.1319428
2021-09-30,25168.351056699998
