date,magnesium
YYYY-MM-DD,ppb
2021-06-14,7720.6788400000005
2021-06-21,5921.47551
2021-06-29,6745.10237
2021-07-08,6715.11113
2021-07-21,7044.1691200000005
2021-07-27,5187.347
2021-08-05,5452.2484699999995
2021-08-11,5404.071199999999
2021-08-18,5765.078439999999
2021-08-26,5091.83741
2021-08-30,5119.30094
2021-09-12,5778.78597
2021-10-06,6115.0828
2021-10-13,4338.464789000001
2021-11-05,5318.72461
2021-12-16,6313.741381
