date,strontium
YYYY-MM-DD,ppb
2015-03-16,398.5534
2015-04-19,381.09248
2015-05-02,393.29294
2015-05-11,386.32998
2015-05-24,375.09826
2015-06-02,362.82581
2015-06-18,310.17092
2015-07-02,313.92237
2015-07-15,341.76752999999997
2015-08-02,358.51953000000003
2015-08-09,379.18849
2015-10-04,401.73572
2015-10-13,402.83874
2015-10-26,406.55836
2015-11-09,417.56237
2015-11-23,415.61694
2016-04-08,417.60260000000005
2016-04-21,400.60526000000004
2016-05-02,426.06363811439996
2016-05-12,405.2458456002
2016-05-20,359.1222075036
2016-05-27,341.795262903
2016-06-04,297.23486427209997
2016-06-11,290.1686624536
2016-06-17,336.47177
2016-06-27,336.4513
2016-07-08,378.37854
2016-07-15,388.54757
2016-07-22,397.06823999999995
2016-07-29,404.89373
2016-08-05,396.75058
2016-08-12,435.17485999999997
2016-08-19,419.45935
2016-08-26,439.44584
2016-09-02,403.04937
2016-09-09,391.14449
2016-09-16,396.53835000000004
2016-09-23,173.45357
2016-09-30,414.62088
2016-10-12,378.31864
2016-10-19,376.96227999999996
