date,germanium
YYYY-MM-DD,ppb
2019-05-10,0.01753
2019-05-19,0.026949999999999998
2019-05-24,0.03869
2019-06-03,0.017750000000000002
2019-06-18,0.01904
2019-07-01,0.01717
2019-07-09,0.02545
2019-07-16,0.02859
2019-08-15,0.03136
2019-09-05,0.04625
2019-10-02,0.04671
2020-05-13,0.02241
2020-05-28,0.01091
2020-06-10,0.04766
2020-06-24,0.03306
2020-07-08,0.02003
2020-08-04,0.02262
2020-08-26,0.0
2020-09-29,0.03205
2021-05-10,0.03222
2021-05-24,0.00333
2021-06-17,0.0186346
2021-06-30,0.0167991
2021-07-22,0.020377
2021-08-20,0.0207456
