date,cobalt
YYYY-MM-DD,ppb
2017-07-10,0.03271
2017-07-28,0.05508
2017-08-16,0.048139999999999995
2017-10-30,0.06753
2019-10-07,0.0408
2020-05-26,0.055389999999999995
2020-10-09,0.01072
2021-05-25,0.055170000000000004
2021-07-28,0.09806999999999999
2021-10-05,0.05614
