date,iron
YYYY-MM-DD,ppb
2019-04-27,317.61094
2019-05-11,57.98389
2019-05-19,608.54333
2019-05-24,581.9417
2019-06-03,525.12601
2019-06-18,488.06275
2019-07-01,266.54987
2019-07-09,132.85438
2019-07-16,70.64139
2019-08-13,235.78037999999998
2019-09-05,343.02389
2019-10-02,322.94946000000004
2020-05-13,394.16759
2020-05-28,626.9734
2020-06-10,540.1423100000001
2020-06-24,359.24329
2020-07-08,402.76068000000004
2020-08-03,164.31574999999998
2020-08-26,306.45058
2020-09-29,622.1372
2020-11-03,528.4829100000001
2021-05-10,437.56903
2021-05-24,388.37275
2021-06-17,233.75167720000002
2021-06-30,455.3423297
2021-07-22,440.149333
2021-08-20,500.2035559
2021-09-30,383.4128422
