date,cesium
YYYY-MM-DD,ppb
2019-04-27,0.01697
2019-05-11,0.0147
2019-05-19,0.01366
2019-06-18,0.0749
2019-07-01,0.09195
2019-07-09,0.01282
2019-07-16,0.01753
2019-08-13,0.01477
2019-09-05,0.024589999999999997
2019-10-02,0.02127
2020-04-21,0.03769
2020-05-13,0.05148
2020-05-28,0.04335
2020-06-10,0.0
2020-06-24,0.013389999999999999
2020-07-08,0.009829999999999998
2020-08-03,0.0
2020-08-26,0.0
2020-09-29,0.01014
2020-11-03,0.00715
2021-05-10,0.01838
2021-05-24,0.02177
2021-06-17,0.0191787
2021-06-30,0.0157954
2021-07-22,0.0171784
2021-08-20,0.0223123
2021-09-30,0.011292
