date,iron
YYYY-MM-DD,ppb
2015-12-31,71.98167
2016-02-12,68.93221
2016-02-18,50.62016
2016-02-24,65.52001
2016-03-04,52.551500000000004
2016-03-11,56.44536000000001
2016-03-18,47.29285
2016-03-27,45.6435
2016-03-28,655.5332099999999
2016-04-03,500.02512
2016-04-04,676.56879
2016-04-05,676.56879
2016-04-05,356.47246
2016-04-05,356.47246
2016-04-07,409.2608
2016-04-07,409.2608
2016-04-09,666.1951
2016-04-09,666.1951
2016-04-11,320.91263
2016-04-11,320.91263
2016-04-14,77.48522
2016-04-16,234.29213000000001
2016-04-18,229.83678
2016-04-20,610.4603999999999
2016-04-22,205.73145
2016-04-24,196.70466000000002
2016-04-26,171.52000999999998
2016-04-28,167.19985000000003
2016-04-30,173.18517
2016-05-02,185.53572
2016-05-04,250.33175
2016-05-06,367.62427
2016-05-08,181.88635000000002
2016-05-10,616.54933
2016-05-12,162.65397000000002
2016-05-14,154.40863000000002
2016-05-16,414.23869
2016-05-18,98.05262
2016-05-20,129.70654
2016-05-22,174.39592000000002
2016-05-24,153.66229
2016-05-26,109.43822
2016-05-28,153.36930999999998
2016-05-30,86.33363
2016-06-01,82.59026
2016-06-03,71.27896
2016-06-05,272.73118
2016-06-07,215.63743
2016-06-09,136.92437999999999
2016-06-11,201.41767000000002
2016-06-13,115.26212
2016-06-15,101.00559000000001
2016-06-17,105.14379
2016-06-19,360.752
2016-06-21,120.15845
2016-06-23,136.42064
2016-06-25,113.71529000000001
2016-06-27,118.01097
2016-06-29,123.67551
2016-07-01,132.4334
2016-07-03,146.88339
2016-07-05,129.12688
2016-07-07,90.85656
2016-07-09,157.89637000000002
2016-07-11,125.01042
2016-07-13,119.51825
2016-07-15,121.33436
2016-07-17,123.09067999999999
2016-07-19,160.11841
2016-07-21,272.17836
2016-07-23,451.42663
2016-07-25,117.09503
2016-07-27,323.29993
2016-07-29,154.73224
2016-07-31,152.93597
2016-08-02,167.23023
2016-08-04,174.77507
2016-08-06,256.4122
2016-08-08,210.91840000000002
2016-08-10,226.41116
2016-08-12,213.89333
2016-08-14,228.90412
2016-08-16,201.47958
2016-08-18,198.28701999999998
2016-08-20,199.19248
2016-08-22,193.69043000000002
2016-08-24,254.65134
2016-08-26,244.94266
2016-08-28,200.47453000000002
2016-09-02,131.56776000000002
2016-09-03,130.50038
2016-09-05,230.26786
2016-09-07,211.99925000000002
2016-09-09,192.40438
2016-09-11,187.97973
2016-09-13,112.29711
2016-09-15,208.33455
2016-09-21,110.83729
2016-09-21,107.40786
2016-09-23,73.95924
2016-09-25,124.61773000000001
2016-09-27,281.92704
2016-09-29,258.22958
2016-10-01,264.75840999999997
2016-10-03,330.91220999999996
2016-10-05,268.82644
2016-10-07,246.4706
2016-10-09,348.13928
2016-10-11,288.75284
2016-10-15,422.74495
2016-10-17,324.8925
2016-10-19,275.4864
2016-10-21,243.55379
2016-10-23,228.25958
2016-10-25,270.65215
2016-10-27,237.91584
2016-10-29,195.14508
2016-11-13,92.31674
2016-11-23,85.53635
2016-12-15,73.12938
2017-01-24,71.1247
2017-02-20,66.80971000000001
2017-03-10,117.23486
2017-03-17,128.24896
2017-03-25,102.28759
2017-03-28,65.52467
2017-03-29,67.69523000000001
2017-03-30,58.270540000000004
2017-03-31,56.02602
2017-04-01,60.80844
2017-04-02,67.08446
2017-04-03,61.75697
2017-04-05,57.26428
2017-04-06,64.49382
2017-04-07,48.72489
2017-04-08,63.67044
2017-04-09,70.57808
2017-04-10,90.21573000000001
2017-04-11,69.21647
2017-04-12,100.82175
2017-04-13,95.45187
2017-04-14,150.66785
2017-04-15,118.19266999999999
2017-04-16,120.26997
2017-04-17,116.83761000000001
2017-04-18,115.54919999999998
2017-04-19,141.90541
2017-04-20,123.31986
2017-04-21,97.00281000000001
2017-04-22,114.73436
2017-04-23,133.92037
2017-04-24,136.84391
2017-04-25,117.07279
2017-04-26,131.89108
2017-04-27,130.75767000000002
2017-04-29,124.7359
2017-04-30,122.51511
2017-05-01,111.57005
2017-05-02,124.34384
2017-05-03,105.92591
2017-05-04,110.22761
2017-05-05,142.21372
2017-05-06,147.77586
2017-05-07,152.79909999999998
2017-05-08,151.83147
2017-05-09,143.24465999999998
2017-05-10,152.80689999999998
2017-05-11,150.53339
2017-05-12,136.57798
2017-05-13,154.76538
2017-05-15,130.99874
2017-05-16,140.02911
2017-05-17,136.99970000000002
2017-05-18,132.43636
2017-05-19,141.0798
2017-05-20,141.87861
2017-05-21,154.48463
2017-05-22,140.88729
2017-05-23,138.56457
2017-05-24,135.75811
2017-05-25,199.8724
2017-05-26,140.92605
2017-05-27,148.93821
2017-05-28,143.26629
2017-05-29,119.57784000000001
2017-05-30,117.88009000000001
2017-05-31,128.09586
2017-06-01,117.06289
2017-06-02,116.78568999999999
2017-06-03,113.14279
2017-06-04,127.00632999999999
2017-06-05,128.51153
2017-06-06,117.67162
2017-06-07,123.49212
2017-06-08,130.10339
2017-06-09,105.36301
2017-06-10,47.68231
2017-06-11,47.15517
2017-06-12,45.94542
2017-06-13,59.12401
2017-06-14,50.49767
2017-06-15,48.67234
2017-06-16,47.6426
2017-06-17,52.84475
2017-06-18,50.529700000000005
2017-06-19,57.73125
2017-06-20,47.658550000000005
2017-06-21,103.45362
2017-06-22,51.430670000000006
2017-06-23,42.468579999999996
2017-06-24,40.99818
2017-06-25,34.89798
2017-06-26,40.082170000000005
2017-06-27,41.26741
2017-06-28,64.78896
2017-06-29,48.32267
2017-06-30,44.26952
2017-07-01,45.797850000000004
2017-07-02,40.04867
2017-07-03,63.30162
2017-07-04,32.52173
2017-07-05,40.03239
2017-07-06,47.145219999999995
2017-07-07,97.47417999999999
2017-07-08,46.50151
2017-07-09,42.50771
2017-07-10,52.34375
2017-07-11,46.199529999999996
2017-07-12,54.63655
2017-07-13,60.06328
2017-07-14,60.477959999999996
2017-07-15,64.99024
2017-07-18,81.53608
