date,rubidium
YYYY-MM-DD,ppb
2016-10-15,0.33547
2016-10-19,0.36017
2016-10-27,0.32209
2016-11-03,0.34675
2016-11-12,0.32584
2016-11-23,0.30536
2016-12-19,0.31166
2017-03-19,0.5962
2017-04-11,0.28392
2017-04-12,0.40669
2017-05-14,0.46697
2017-05-30,0.31276
2017-06-01,0.23865999999999998
2017-06-15,0.25059000000000003
2017-06-30,0.25837
2017-07-13,0.27579
2017-07-30,0.28136
2017-08-25,0.28488
2017-09-13,0.31370000000000003
2017-09-27,0.30639
2017-10-14,0.32449
2017-10-23,0.30121
2017-10-29,0.36746
2017-11-03,0.30297999999999997
2017-11-16,0.29711
2017-12-19,0.3428
2018-01-05,0.32251
2018-01-25,0.33609
2018-03-03,0.34225
2018-03-17,0.33721
2018-05-07,0.23912
2018-05-25,0.25194
2018-06-03,0.27988
2018-06-15,0.28367
2018-06-25,0.28436
2018-07-11,0.2897
2018-07-15,0.29957
2018-08-10,0.29939
2018-08-17,0.3319
2018-08-24,0.31232
