date,boron
YYYY-MM-DD,ppb
2015-03-16,6.16559
2015-04-19,5.502280000000001
2015-05-02,1006.0384
2015-05-11,1008.6808000000001
2015-05-24,1025.1793
2015-06-02,1108.20164
2015-06-18,305.58849
2015-07-02,1132.28821
2015-07-15,173.97843999999998
2015-08-02,6.22448
2015-08-09,6.86654
2015-10-04,400.51704
2015-10-13,372.54367
2015-10-26,333.4412
2015-11-09,383.20592
2015-11-23,187.46515
2016-04-08,6.081440000000001
2016-04-21,6.4762900000000005
2016-05-02,5.9867428608
2016-05-12,5.310060459
2016-05-20,7.491817366199999
2016-05-27,13.081279209
2016-06-04,5.9152570331
2016-06-11,5.876300493
2016-06-17,9.22862
2016-06-27,5.190169999999999
2016-07-08,6.371099999999999
2016-07-15,6.09952
2016-07-22,6.014469999999999
2016-07-29,7.172039999999999
2016-08-05,5.13289
2016-08-12,9.0476
2016-08-19,6.55119
2016-08-26,7.99143
2016-09-02,6.54763
2016-09-09,5.418500000000001
2016-09-16,6.9988600000000005
2016-09-23,1.52404
2016-09-30,6.26619
2016-10-12,0.0
2016-10-19,0.0
