date,potassium
YYYY-MM-DD,ppb
2019-05-11,2631.79403
2019-05-19,2803.48097
2019-05-24,2554.75339
2019-06-03,2988.13512
2019-06-18,2658.74272
2019-07-01,2856.14213
2019-07-09,3025.4810300000004
2019-07-16,3273.6445200000003
2019-08-13,3023.8797299999997
2019-09-05,3119.2695
2020-04-21,2931.63331
2020-05-13,1883.1053499999998
2020-05-28,1876.34718
2020-06-10,2149.21758
2020-06-24,2179.8740900000003
2020-07-08,2216.42985
2020-08-03,2298.7301500000003
2020-08-26,2428.9606599999997
2020-09-29,2588.08444
2020-11-03,2449.34725
2021-05-10,1765.5027300000002
2021-05-24,1734.17361
2021-06-17,1871.8675411000002
2021-06-30,1986.8220612999999
2021-07-22,2107.612152
2021-08-20,2317.2937702
2021-09-30,2291.6976507
