date,nickel
YYYY-MM-DD,ppb
2015-06-17,0.772207309941444
2015-06-18,0.7618690645445269
2015-06-19,0.73525441846864
2015-06-20,0.7484211395899041
2015-06-21,0.7207629800060099
2015-06-22,0.7706823755183742
2015-06-23,0.737194263961435
2015-06-24,0.8072529731958801
2015-06-25,0.8521482809222999
2015-06-26,0.829827979252815
2015-06-27,0.862039933579945
2015-06-28,0.9165875712017849
2015-06-29,0.835166704393296
2015-06-30,0.849895320474688
2015-07-01,0.869569842524616
2015-07-02,0.910298056736427
2015-07-03,0.867199037218976
2015-07-04,0.918399106855618
2015-07-05,0.9062467128609238
2015-07-06,0.905859353449622
2015-07-07,0.8605265350447301
2015-07-08,0.87609697460504
2015-07-09,0.862991294837647
2016-05-28,0.8872599999999999
2016-05-29,0.8740199999999999
2016-05-30,0.7387900000000001
2016-05-31,0.8086899999999999
2016-06-01,0.85136
2016-06-02,0.6100599999999999
2016-06-03,0.61937
2016-06-04,0.6093500000000001
2016-06-05,0.53526
2016-06-06,0.62358
2016-06-07,0.8527
2016-06-08,0.59993
2016-06-09,0.49286
2016-06-10,0.50316
2016-06-11,0.53851
2016-06-12,0.46560999999999997
2016-06-13,0.51266
2016-06-14,0.93499
2016-06-15,0.45398
2016-06-16,0.46032000000000006
2016-06-17,0.69547
2016-06-18,0.73807
2016-06-19,0.78106
2016-06-20,0.6599900000000001
2016-06-22,0.75938
2016-06-23,0.74335
2016-06-24,0.7734000000000001
2016-06-25,0.72143
2016-06-26,0.7613300000000001
2016-06-27,1.00447
2016-06-28,0.7625500000000001
2016-06-29,0.80732
2016-06-30,0.67185
2016-07-01,0.68022
2016-07-02,0.7464500000000001
2016-07-03,0.73301
2016-07-04,1.55292
2016-07-05,0.71597
2016-07-06,0.70964
2016-07-07,0.6566
2016-07-08,0.83155
2016-07-09,0.8882099999999999
2016-07-10,1.24111
2016-07-11,0.7726500000000001
2016-07-12,0.8811800000000001
2016-07-13,0.93462
2016-07-14,0.80616
2016-07-15,0.86495
2016-07-16,0.8110299999999999
2016-07-17,1.05749
2016-07-18,0.8337899999999999
2016-07-19,0.80862
2016-07-20,0.8555999999999999
2016-07-21,0.8558399999999999
2016-07-22,0.86295
2016-07-23,0.8634200000000001
2016-07-24,0.85718
2016-07-25,1.0207600000000001
2016-07-26,1.1686299999999998
2016-07-27,1.00181
2016-07-28,1.02799
2016-07-29,1.08625
2016-07-30,1.01111
2016-07-31,1.06575
2016-08-01,1.02193
2016-08-02,1.20136
2016-08-03,1.0227
2016-08-04,2.0849699999999998
2016-08-05,1.56307
2016-08-06,1.1327800000000001
2016-08-07,1.1219
2016-08-08,1.08297
2016-08-09,1.23236
2016-08-10,1.11671
2016-08-11,1.2486
2016-08-12,1.09953
2016-08-13,1.26226
2016-08-14,1.16042
2016-08-15,1.17812
2016-08-16,1.20929
2016-08-17,1.2919900000000002
2016-08-18,1.31572
2016-08-19,1.36727
2016-08-20,1.2573
2016-08-21,1.36626
2016-08-22,1.32127
2016-08-23,1.22642
2016-08-24,1.1362700000000001
2016-08-25,1.37875
2016-08-26,1.39291
2016-08-27,1.31928
2016-08-28,1.381
2016-08-29,1.32498
2016-08-30,1.3037199999999998
2016-08-31,1.24717
2016-09-01,1.31901
2016-09-02,1.29016
2016-09-03,1.4668400000000001
2016-09-04,1.3070300000000001
2016-09-05,1.35319
2016-09-06,1.35227
2016-09-07,1.3170000000000002
2016-09-08,1.5587400000000002
2016-09-09,8.65205
2016-09-10,1.46165
2016-09-11,1.51219
2016-09-12,1.5692700000000002
2016-09-13,1.6663700000000001
2016-09-14,1.49397
2016-09-15,1.5510199999999998
2016-09-16,1.51505
2016-09-23,1.5811700000000002
2016-09-24,1.61046
2016-09-25,1.58462
2016-09-26,1.51331
2016-09-27,1.53255
2017-06-22,1.00408
2017-06-23,1.0318800000000001
2017-06-24,1.0631
2017-06-25,0.97386
2017-06-26,0.9841500000000001
2017-06-27,1.07862
2017-06-28,1.00801
2017-06-29,1.0802200000000002
2017-06-30,1.0171299999999999
2017-07-01,0.96292
2017-07-02,1.07324
2017-07-03,1.05126
2017-07-04,1.20001
2017-07-05,1.13547
2017-07-06,1.11804
2017-07-07,1.05198
2017-07-08,1.14057
2017-07-09,1.21081
2017-07-10,1.17606
2017-07-11,1.22244
2017-07-12,1.2467599999999999
2017-07-13,1.2007700000000001
2017-07-14,1.2213
2017-12-19,1.99658
2018-01-06,1.73591
2018-01-26,1.81816
2018-03-04,1.64068
2018-03-07,1.5092400000000001
2018-03-25,1.10619
2018-06-08,1.20383
2018-06-15,1.0098
2018-06-25,1.21703
2018-07-11,1.24858
2018-07-15,1.65833
2018-08-10,1.4960499999999999
2018-08-17,1.615
2018-08-24,1.59018
2021-01-28,1.80049
2021-02-05,1.81203
2021-02-11,1.7552499999999998
2021-02-17,1.80226
2021-02-25,2.08324
2021-03-03,1.80458
2021-03-10,1.91157
2021-03-19,1.7963200000000001
2021-03-25,2.32086
2021-03-30,2.53686
2021-04-07,2.31445
2021-04-14,2.32302
2021-05-17,1.65497
2021-05-28,1.48297
2021-06-04,1.6237
2021-06-11,1.07291
2021-06-18,1.28665
2021-06-24,1.14285
2021-07-02,1.1997900000000001
2021-07-09,1.33355
2021-07-15,1.1072899999999999
2021-07-23,1.32297
2021-07-30,1.48317
2021-07-31,1.43071
2021-08-06,1.49454
