date,cadmium
YYYY-MM-DD,ppb
2020-05-21,0.05135
2020-05-27,0.0
2020-06-03,0.08015
2020-06-09,0.00104
2020-06-17,0.09178
2020-06-25,0.00089
2020-06-30,0.00023
2020-07-07,0.0009699999999999999
2020-07-14,0.03888
2020-07-22,0.012620000000000001
2020-07-27,0.03409
2020-08-02,0.02335
2020-08-10,0.00853
2020-08-18,0.04076
2020-08-24,0.025330000000000002
2020-08-31,0.01622
2020-09-15,0.03882
2020-09-22,0.07955999999999999
2020-09-28,0.03451
2020-10-08,0.057010000000000005
2020-10-14,0.01755
2020-10-22,0.03231
2020-11-11,0.00108
2020-12-08,0.00883
2020-12-29,0.03473
2021-01-29,0.0
2021-02-09,0.0
2021-03-10,0.01019
2021-04-16,0.04419
2021-04-29,0.04423
2021-05-12,0.03338
2021-05-20,0.02177
2021-05-26,0.0
2021-06-01,0.0
2021-06-08,0.01287
2021-06-14,0.03806
2021-06-21,0.01261
2021-06-29,0.0
2021-07-08,0.03781
2021-07-21,0.026529999999999998
2021-08-05,0.00058
2021-08-11,0.02626
2021-08-18,0.01333
2021-08-26,0.00078
2021-08-30,0.08957
2021-09-12,0.00041999999999999996
2021-10-06,0.0
2021-10-13,0.0134978
2021-11-05,0.0353915
2021-11-12,0.0188825
2021-12-16,0.0403628
