date,titanium
YYYY-MM-DD,ppb
2019-04-27,0.0
2019-05-10,0.0
2019-05-19,1.98712
2019-05-24,1.2761500000000001
2019-06-03,2.12194
2019-06-18,1.56928
2019-07-01,1.81538
2019-07-09,1.24472
2019-07-16,1.4466100000000002
2019-08-15,0.68967
2019-09-05,2.35839
2019-10-02,2.43325
2020-04-21,0.8054699999999999
2020-05-28,2.14211
2020-06-10,0.0
2020-06-24,1.5816
2020-07-08,0.245
2020-08-04,1.88276
2020-08-26,2.34297
2020-09-29,2.5958799999999997
2020-11-03,1.8330099999999998
2021-05-10,10.23084
2021-05-24,3.26055
2021-06-17,5.8461987
2021-06-30,0.5794515
2021-07-22,0.5652806
2021-08-20,0.9678135
2021-09-30,0.8481168
