date,thorium
YYYY-MM-DD,ppb
2019-05-30,0.030010000000000002
2019-06-12,0.03046
2019-06-19,0.025939999999999998
2019-06-29,0.02375
2019-07-15,0.039360000000000006
2019-07-18,0.024919999999999998
2019-07-24,0.18685000000000002
2019-07-30,0.04273
2019-08-06,0.01209
2019-08-14,0.0124
2019-08-21,0.01052
2020-01-15,0.0
2020-02-08,0.0
2020-02-18,0.0
2020-03-05,0.0
2020-03-18,0.0
2020-03-30,0.0
2020-08-30,0.0
2020-09-10,0.0
2020-09-18,0.0
2020-09-28,0.0
2020-10-06,0.0
2020-10-16,0.0
2020-10-23,0.0
2020-10-30,0.0
2020-11-06,0.0
2020-11-14,0.0
