date,potassium
YYYY-MM-DD,ppb
2016-10-14,149.66613
2017-07-13,2057.72083
2017-07-19,405.23796
2017-07-27,833.1075599999999
2017-08-03,177.88644000000002
2017-08-04,236.4433
2017-09-18,1510.87298
2017-10-15,282.49272
