date,sodium
YYYY-MM-DD,ppb
2019-04-27,422005.14945
2019-05-10,391899.85465
2019-05-19,349802.06268000003
2019-05-24,353933.5426
2019-06-03,328373.73045000003
2019-06-18,320954.28194
2019-07-01,319843.04681
2019-07-09,323800.27339
2019-07-16,329444.68345
2019-08-15,308086.11698
2019-09-05,327400.29998
2019-10-02,283798.14882
2020-04-21,326146.94415999996
2020-05-28,323670.30606
2020-06-10,337290.35255
2020-06-24,320785.09570999997
2020-07-08,310207.65479999996
2020-08-04,318508.6316
2020-08-26,328988.32405
2020-09-29,336102.39167
2020-11-03,325674.0252
2021-05-10,322457.80909
2021-05-24,349364.824
2021-06-17,335501.73880299996
2021-06-30,331514.9517522
2021-07-22,320069.068172
2021-08-20,330037.99787950004
2021-09-30,355263.26203539997
