date,nickel
YYYY-MM-DD,ppb
2014-05-02,2.140921
2014-05-04,2.046477
2014-05-07,1.918295
2014-05-10,2.072631
2014-05-13,2.133391
2014-05-16,1.748967
2014-05-19,1.895074
2014-05-22,1.77144
2014-05-25,1.667123
2014-05-28,1.668675
2014-05-31,1.627294
2014-06-03,1.576661
2014-06-06,1.490283
2014-06-09,1.577466
2014-06-12,1.480168
2014-06-15,1.444767
2014-06-18,1.67402
2014-06-21,1.722069
2014-06-24,1.608443
2014-06-27,1.579707
2014-06-30,1.498214
2014-07-03,1.606892
2014-07-06,1.603673
2014-07-09,1.552121
2014-07-12,1.707971
2014-07-15,1.554839
2014-07-18,1.633661
2014-07-21,1.610685
2014-07-24,1.677298
2014-07-27,1.727996
2014-07-30,1.737719
2014-08-02,2.109107
2014-08-05,2.149937
2014-08-08,2.145194
2014-08-11,2.274012
2014-08-14,2.329555
2014-08-17,2.90986
2014-08-20,2.3178
2014-08-23,2.361657
2014-08-26,2.460967932258239
2014-08-29,2.3767662422840163
2014-09-01,2.5196402460914173
2014-09-04,2.574708588373946
2014-09-07,2.616137652794717
2014-09-10,2.3666789922273184
2014-09-13,2.258167411801161
2014-09-16,2.3680485600950267
2014-09-19,2.558507363628272
2014-09-22,2.35631923139287
2014-09-25,2.4579544226836227
2014-09-28,2.533159086498038
2014-10-01,2.6965022613495795
2014-10-04,2.5026461672701483
2014-10-07,1.9870976122199044
2014-10-09,1.8770662840089036
2014-10-10,1.8836479366134857
2014-10-13,1.9064377599462823
2014-10-16,1.9052689271115937
2014-10-19,1.7542887880065823
2014-10-22,2.444074638487219
2014-10-23,2.267523654417286
2014-10-24,2.3992759397190357
2014-10-25,2.618955458485109
2014-10-26,2.319905190797799
2014-10-27,2.000463858592883
2014-10-28,1.9112808002127881
2014-10-29,2.109014217068264
2014-10-30,2.0828896868644255
2014-10-31,2.07829508306883
2014-11-01,2.30289332003027
2014-11-02,2.1372729989079278
2014-11-03,2.0796890432353474
2014-11-04,2.163972445584798
