date,germanium
YYYY-MM-DD,ppb
2014-12-12,0.01653
2015-02-07,0.0025599999999999998
2015-03-16,0.0029300000000000003
2015-04-19,0.0
2015-05-11,0.01311
2015-05-24,0.014369999999999999
2015-06-02,0.01681
2015-06-18,0.00827
2015-07-02,0.00852
2015-07-15,0.00244
2015-08-02,0.010480000000000001
2015-08-09,0.0046
2015-10-04,0.0
2015-10-13,0.0
2015-10-26,0.00713
2015-11-09,0.00283
2015-11-23,0.00899
2016-01-28,0.01144
2016-02-12,0.00614
2016-02-21,0.005469999999999999
2016-03-09,0.00598
2016-03-24,0.01143
2016-03-31,0.00817
2016-04-08,0.0
2016-04-21,0.00024
2016-05-02,0.0
2016-05-12,0.0
2016-05-27,0.0
2016-06-04,0.0
2016-06-11,0.0038317617999999998
2016-06-17,0.0
2016-06-27,0.0
2016-07-08,0.00382
2016-07-15,0.01149
2016-07-22,0.01696
2016-07-29,0.0
2016-08-05,0.0
2016-08-12,0.00491
2016-08-19,0.00074
2016-08-26,0.0
2016-09-02,0.0
2016-09-09,0.00178
2016-09-16,0.0054199999999999995
2016-09-23,0.00125
2016-09-30,3e-05
2016-10-12,0.0
2016-10-19,0.0
2016-10-27,0.0
2016-11-03,0.00151
2016-11-12,0.0
2016-11-23,0.0
2016-12-04,0.0
2017-03-19,0.0
2017-04-12,0.00181
2017-04-30,0.00202
2017-06-30,0.00119
2017-07-30,0.0030800000000000003
2017-08-25,0.00408
2017-09-14,0.0052899999999999996
2017-09-27,0.00234
2017-10-14,0.00071
2017-10-23,0.00196
2017-11-03,7e-05
2017-11-16,0.00025
2018-03-03,0.0
2018-05-25,0.00037
2018-06-08,0.00396
2018-06-15,0.00353
2018-06-25,0.00232
2018-07-09,0.00323
2018-07-15,0.00408
2018-08-10,0.0029999999999999996
2018-08-17,0.0
2018-08-24,0.00117
2018-09-07,0.0
2018-09-14,0.0
2018-10-05,0.0
2018-10-12,0.0026899999999999997
2018-10-18,0.00082
2018-10-25,0.0
2018-11-02,0.0
2018-11-10,0.00527
2018-11-17,0.0
2019-02-27,0.0
2019-03-30,0.00926
2019-04-18,0.00426
2019-05-08,0.0016
2019-06-05,0.0
2019-06-11,0.0
2019-06-21,0.0
2019-06-27,0.00522
2019-07-05,0.01217
2019-07-14,0.0
2019-07-19,0.0018000000000000002
2019-07-26,0.009089999999999999
2019-08-02,0.0
2019-08-09,0.0
2019-08-16,0.00904
2019-08-23,0.05929
2019-08-30,0.02305
2019-09-06,0.00752
2019-09-13,0.015629999999999998
2019-09-20,0.0
2019-09-27,0.0
2019-10-04,0.0
2019-10-11,0.0
2019-10-19,0.0
2019-10-25,0.00072
2019-11-03,0.00146
2019-11-08,0.00322
2019-11-15,0.00362
2019-11-22,0.00485
2019-12-04,0.0
2019-12-12,0.00252
2019-12-20,0.00369
2020-01-08,0.004200000000000001
2020-01-21,0.00298
2020-01-28,0.0075
2020-02-11,0.0
2020-02-20,0.03179
2020-03-11,0.018420000000000002
2020-03-17,0.01459
2020-04-03,0.0
2020-04-09,0.02303
2020-04-14,0.03135
2020-04-24,0.02848
2020-05-22,0.023110000000000002
2020-05-29,0.00703
2020-06-05,0.02486
2020-06-12,0.00843
2020-06-19,0.018619999999999998
2020-06-26,0.0163
2020-07-02,0.00506
2020-07-10,0.03639
2020-07-17,0.01624
2020-07-23,0.02169
2020-07-30,0.02165
2020-08-07,0.02663
2020-08-14,0.03302
2020-08-20,0.00887
2020-08-27,0.05679
2020-09-03,0.03994
2020-09-11,0.0012000000000000001
2020-09-18,0.0007700000000000001
2020-09-24,0.0062
2020-10-01,0.026909999999999996
2020-10-08,0.023770000000000003
2020-10-16,0.01405
2020-10-23,0.02546
2020-10-27,0.01871
2020-11-06,0.02628
2020-11-13,0.03529
2020-12-04,0.0
2021-01-15,0.02298
2021-01-28,0.0070799999999999995
2021-02-11,0.0064
2021-03-03,0.01385
2021-03-19,0.007730000000000001
2021-03-25,0.0
2021-04-07,0.0
2021-05-17,0.0
2021-05-28,0.01067
2021-06-04,0.0
2021-06-11,0.033440000000000004
2021-06-18,0.01794
2021-06-24,0.01987
2021-07-02,0.03667
2021-07-09,0.0
2021-07-15,0.024050000000000002
2021-07-30,0.0
2021-08-06,0.0
2021-08-13,0.0051097
2021-08-19,0.0032855999999999996
2021-08-27,0.11585329999999999
2021-09-03,0.025422800000000002
2021-10-01,0.0
2021-10-07,0.0008592000000000001
2021-10-15,0.0048709
2021-10-22,0.0013694
2021-10-27,0.0056815
2021-11-03,0.00217
2021-11-11,-9999.0
