date,germanium
YYYY-MM-DD,ppb
2019-04-27,0.00716
2019-05-11,0.02567
2019-05-19,0.021849999999999998
2019-05-24,0.00806
2019-06-03,0.00265
2019-06-18,0.0107
2019-07-01,0.00895
2019-07-09,0.01485
2019-07-16,0.015
2019-08-13,0.031670000000000004
2019-09-05,0.0007499999999999999
2019-10-02,0.03318
2020-05-13,0.0
2020-05-28,0.0264
2020-06-10,0.02659
2020-06-24,0.0
2020-07-08,0.0
2020-08-03,0.011269999999999999
2020-08-26,0.00381
2020-09-29,0.01839
2020-11-03,0.02685
2021-05-10,0.0
2021-05-24,0.0
2021-06-17,0.0131071
2021-06-30,0.0221397
2021-07-22,0.0333342
2021-08-20,0.0252252
2021-09-30,0.019741300000000003
