date,selenium
YYYY-MM-DD,ppb
2017-02-08,0.45049
2017-02-28,0.052379999999999996
2017-03-01,0.15016
2017-03-24,0.04889
2017-03-26,0.06286
2018-02-28,0.5278166666666667
2018-03-02,0.61249
2018-03-05,0.48305666666666663
2018-03-15,0.4854766666666666
2018-03-16,0.48063999999999996
2018-03-19,0.4963633333333333
2018-03-23,0.5181366666666666
2018-03-24,0.45281666666666665
2018-04-06,0.4758
2018-04-07,0.4758
2018-04-08,0.42741333333333337
2018-04-09,0.48184999999999995
2018-04-21,0.4612833333333333
2018-05-03,0.4673333333333333
2018-06-17,0.47701
2018-06-18,0.5423300000000001
2018-07-08,0.4951533333333334
2018-07-09,0.43951
2018-07-11,0.4999933333333333
2019-06-19,0.0
2019-07-01,0.13422
2019-07-26,0.0
2019-07-27,0.07923
2019-07-28,0.0
2019-07-31,0.0
2019-08-05,0.0
2020-02-05,0.0
