date,sodium
YYYY-MM-DD,ppb
2015-06-17,744.5047988356
2015-06-18,738.4242314064
2015-06-19,733.6783180580001
2015-06-20,724.9792800426001
2015-06-21,715.7791322936
2015-06-22,739.0537664904
2015-06-23,716.5512521467999
2015-06-24,745.247644437
2015-06-25,742.1331332992
2015-06-26,773.0207915968
2015-06-27,752.006882754
2015-06-28,996.2436730092002
2015-06-29,1029.2445803819999
2015-06-30,994.8520960356001
2015-07-01,1030.963182792
2015-07-02,770.7261916682
2015-07-03,766.762953017
2015-07-04,781.8891636092
2015-07-05,765.0052280195
2015-07-06,781.2314719531
2015-07-07,745.1189055765
2015-07-08,957.8504334672
2015-07-09,779.9835462049999
2016-05-28,1042.65246
2016-05-29,1036.42208
2016-05-30,980.38855
2016-05-31,987.6376399999999
2016-06-01,953.77382
2016-06-02,887.12946
2016-06-03,856.87457
2016-06-04,834.3955699999999
2016-06-05,791.01476
2016-06-06,790.86429
2016-06-07,843.5389299999999
2016-06-08,809.28656
2016-06-09,791.72885
2016-06-10,800.51292
2016-06-11,798.6456900000001
2016-06-12,791.23562
2016-06-13,790.17307
2016-06-14,1235.0942
2016-06-15,815.8829900000001
2016-06-16,798.0609200000001
2016-06-17,749.16821
2016-06-18,711.05104
2016-06-19,724.13871
2016-06-20,693.1205
2016-06-22,812.7162699999999
2016-06-23,797.0419400000001
2016-06-24,778.42589
2016-06-25,811.38744
2016-06-26,805.3152
2016-06-27,815.09946
2016-06-28,821.22687
2016-06-29,849.97145
2016-06-30,812.05997
2016-07-01,824.87252
2016-07-02,839.59636
2016-07-03,861.47691
2016-07-04,959.49658
2016-07-05,870.96138
2016-07-06,859.9190799999999
2016-07-07,900.77504
2016-07-08,861.4162799999999
2016-07-09,939.7229500000001
2016-07-10,876.09921
2016-07-11,886.83168
2016-07-12,946.1467600000001
2016-07-13,912.8862300000001
2016-07-14,923.81645
2016-07-15,927.21095
2016-07-16,940.06211
2016-07-17,960.88139
2016-07-18,939.4606899999999
2016-07-19,925.63182
2016-07-20,957.59813
2016-07-21,964.97305
2016-07-22,972.71398
2016-07-23,1017.4628
2016-07-24,999.2152900000001
2016-07-25,987.50907
2016-07-26,1003.8300300000001
2016-07-27,1058.83481
2016-07-28,1005.98205
2016-07-29,1010.8958
2016-07-30,1019.0594799999999
2016-07-31,1035.9747
2016-08-01,1038.67306
2016-08-02,1065.91047
2016-08-03,1042.07791
2016-08-04,1044.40338
2016-08-05,1075.45244
2016-08-06,1586.42754
2016-08-07,1215.26421
2016-08-08,1138.3329
2016-08-09,1254.29217
2016-08-10,1156.12308
2016-08-11,1256.83198
2016-08-12,1172.6289199999999
2016-08-13,1464.03409
2016-08-14,1191.38941
2016-08-15,1199.7097800000001
2016-08-16,1123.76712
2016-08-17,1183.72518
2016-08-18,1280.2441999999999
2016-08-19,1212.83153
2016-08-20,1259.0438399999998
2016-08-21,1344.6757400000001
2016-08-22,1316.53073
2016-08-23,1197.45705
2016-08-24,1166.68332
2016-08-25,1222.45931
2016-08-26,1201.00587
2016-08-27,1205.12518
2016-08-28,1180.17068
2016-08-29,1130.99879
2016-08-30,1130.51186
2016-08-31,1111.49175
2016-09-01,1153.43599
2016-09-02,1133.13437
2016-09-03,1122.22172
2016-09-04,1105.10057
2016-09-05,1116.32279
2016-09-06,1136.4112400000001
2016-09-07,1156.71397
2016-09-08,1170.52584
2016-09-09,1176.84987
2016-09-10,1187.59166
2016-09-11,1215.0281
2016-09-12,1232.5299
2016-09-13,1221.42681
2016-09-14,1256.48783
2016-09-15,1312.89479
2016-09-16,1239.0556
2016-09-23,1305.8161300000002
2016-09-24,1269.96658
2016-09-25,1489.57309
2016-09-26,1357.65943
2016-09-27,1444.3089800000002
2017-06-22,706.6616799999999
2017-06-23,730.47412
2017-06-24,709.11315
2017-06-25,736.4009699999999
2017-06-26,714.90545
2017-06-27,746.9508500000001
2017-06-28,755.65545
2017-06-29,784.65006
2017-06-30,749.6196399999999
2017-07-01,753.38643
2017-07-02,754.4845399999999
2017-07-03,792.1938299999999
2017-07-04,875.20674
2017-07-05,803.77466
2017-07-06,789.7042799999999
2017-07-07,819.23992
2017-07-08,803.25351
2017-07-09,895.954
2017-07-10,856.04011
2017-07-11,861.92627
2017-07-12,917.7455600000001
2017-07-13,893.7424
2017-07-14,898.01782
2017-12-19,1372.7281400000002
2018-01-06,1711.95686
2018-01-26,1467.2714099999998
2018-03-04,1395.67616
2018-03-07,1047.0427
2018-03-25,823.92302
2018-06-08,853.0834199999999
2018-06-15,866.5609499999999
2018-06-25,1029.0192
2018-07-11,1106.06981
2018-07-15,1150.91873
2018-08-10,1299.12266
2018-08-17,1289.79051
2018-08-24,1304.2817400000001
2021-01-28,1467.29161
2021-02-05,1553.9614299999998
2021-02-11,1499.6296000000002
2021-02-17,1566.30547
2021-02-25,1697.9270500000002
2021-03-03,1655.3593
2021-03-10,1625.8915
2021-03-19,1566.57537
2021-03-25,1646.64405
2021-03-30,1706.16176
2021-04-07,1616.14814
2021-04-14,1512.58347
2021-05-17,1127.50739
2021-05-28,971.83781
2021-06-04,854.01889
2021-06-11,847.7993100000001
2021-06-18,1630.79855
2021-06-24,1090.95763
2021-07-02,927.65184
2021-07-09,1194.08561
2021-07-15,1029.6773699999999
2021-07-23,1183.0473299999999
2021-07-30,1087.0661300000002
2021-07-31,1088.30302
2021-08-06,1212.02875
