date,arsenic
YYYY-MM-DD,ppb
2019-04-27,0.0
2019-05-11,0.0
2019-05-19,0.09645000000000001
2019-05-24,0.10067
2019-06-03,0.062189999999999995
2019-06-18,0.07747000000000001
2019-07-01,0.061079999999999995
2019-07-09,0.10704999999999999
2019-07-16,0.16684000000000002
2019-09-05,0.047470000000000005
2019-10-02,0.26661
2020-05-13,0.12441
2020-05-28,0.10164
2020-06-10,0.09848000000000001
2020-06-24,0.07086
2020-07-08,0.13854
2020-08-03,0.02626
2020-08-26,0.06735
2020-09-29,0.04189
2020-11-03,0.00902
2021-05-10,0.02228
2021-05-24,0.17826999999999998
2021-06-17,0.1633768
2021-06-30,0.1463215
2021-07-22,0.12022980000000001
2021-08-20,0.07950789999999999
2021-09-30,0.1159579
