date,silicon
YYYY-MM-DD,ppb
2014-12-12,2497.54274
2015-01-24,2423.74056
2015-02-07,2895.8631800000003
2015-02-19,3172.88732
2015-03-16,2233.51832
2015-04-19,2078.68404
2015-05-11,5851.60019
2015-05-24,6181.00676
2015-06-02,5965.73128
2015-06-18,3280.5892999999996
2015-07-02,5888.96734
2015-07-15,2905.8071
2015-08-02,2244.17846
2015-08-09,2279.01589
2015-10-04,3508.16887
2015-10-13,3507.5188200000002
2015-10-26,3267.6826499999997
2015-11-09,3360.83729
2015-12-09,3088.09012
2016-01-08,3100.23843
2016-01-28,3109.73531
2016-02-12,3190.30238
2016-02-21,3245.3247699999997
2016-03-09,3362.23254
2016-03-24,3238.55484
2016-03-31,3114.32749
2016-04-08,3553.46454
2016-04-21,2230.97309
2016-05-02,2155.9150563192
2016-05-20,2076.6778246015997
2016-05-27,2010.9502669138
2016-06-04,1838.67711987
2016-06-11,1825.3858563818999
2016-06-17,2025.6736
2016-06-27,2238.02354
2016-07-08,2425.73427
2016-07-15,2468.29689
2016-07-22,2597.4780600000004
2016-07-29,2626.5788300000004
2016-08-05,2716.6717399999998
2016-08-12,2694.25491
2016-08-19,2699.49591
2016-08-26,2577.57648
2016-09-02,2544.4992199999997
2016-09-09,2407.65564
2016-09-16,2416.48054
2016-09-23,2053.99162
2016-09-30,2383.30964
2016-10-12,2432.8941800000002
2016-10-19,2291.08941
2016-10-27,2373.9976100000003
2016-11-03,2306.02133
2016-11-12,2307.2358600000002
2016-11-23,2151.5643099999998
2016-12-04,2404.72179
2017-03-19,2689.81804
2017-04-12,2556.14794
2017-04-30,2761.9834600000004
2017-05-14,2299.5767699999997
2017-05-30,2036.0899100000001
2017-06-15,2118.95958
2017-06-30,2104.83094
2017-07-13,2048.6515600000002
2017-07-30,2497.68055
2017-08-25,2501.32532
2017-09-14,2619.81048
2017-09-27,2660.6604399999997
2017-10-14,2166.4833200000003
2017-10-23,2156.21814
2017-11-03,2084.57098
2017-11-16,2373.6421100000002
2017-12-19,2353.76574
2018-01-05,2452.46065
2018-01-25,2465.19227
2018-03-03,2416.07307
2018-03-25,2020.60988
2018-06-08,2061.63172
2018-06-15,2115.69251
2018-06-25,2256.77984
2018-07-09,2564.78042
2018-07-15,2602.40383
2018-08-10,2743.5367100000003
2018-08-17,2801.2472500000003
2018-08-24,2842.1236
2019-02-27,2535.76524
2019-03-30,2632.63727
2019-04-18,2671.32989
2019-05-08,2652.8062
2019-06-05,2332.8367399999997
2019-06-11,2110.48305
2019-06-21,2155.54651
2019-06-27,2081.52729
2019-07-05,2018.45544
2019-07-14,2014.23625
2019-07-19,2086.06649
2019-07-26,2118.73827
2019-08-02,2154.24143
2019-08-09,2026.9821
2019-08-16,2048.78845
2019-08-23,2969.75862
2019-08-30,7343.67298
2019-09-06,7149.239280000001
2019-09-13,2128.89606
2019-09-20,2145.70953
2019-09-27,2138.47813
2019-10-04,2141.04601
2019-10-11,2140.40841
2019-10-19,2082.19639
2020-02-11,2376.84267
2020-02-20,2348.2987399999997
2020-03-11,2388.10794
2020-04-03,2414.7041600000002
2020-04-09,2357.52101
2020-04-14,2399.51915
2020-04-24,2461.6079799999998
2020-05-22,2306.98442
2020-05-29,2016.74792
2020-06-05,2098.85396
2020-06-12,2285.2671100000002
2020-06-19,2220.52376
2020-06-26,2305.0680700000003
2020-07-02,2546.8227500000003
2020-07-10,2335.7236900000003
2020-07-17,2508.3621
2020-07-23,2488.8233600000003
2020-07-30,2517.41421
2020-08-07,2540.8424099999997
2020-08-14,2641.49647
2020-08-20,2810.16525
2020-08-27,2642.3025000000002
2020-09-03,2748.06617
2020-09-11,2683.5353099999998
2020-09-18,2534.53289
2020-09-24,2756.0319500000005
2020-10-01,2517.16154
2020-10-08,2441.57927
2020-10-16,2449.51347
2020-10-23,2500.08579
2020-10-27,2448.14697
2020-11-06,2352.24592
2020-11-13,2367.84907
2020-12-04,2215.4767899999997
2021-01-08,2319.52248
2021-01-15,2299.01231
2021-01-28,2358.60621
2021-02-11,2436.205
2021-03-03,2400.28433
2021-03-19,2283.65312
2021-03-25,2155.461
2021-04-07,2145.7
2021-05-17,2151.414
2021-05-28,2019.616
2021-06-04,1852.245
2021-06-11,2310.12419
2021-06-18,2096.92259
2021-06-24,2199.04557
2021-07-02,2182.40428
2021-07-09,2196.59638
2021-07-15,2296.8782300000003
2021-07-23,3370.5821800000003
2021-07-30,2549.85752
2021-07-31,2580.88434
2021-08-06,2507.59665
2021-08-13,2564.1690095000004
2021-08-19,2531.7825213
2021-08-27,2545.1693666
2021-09-03,2581.483986
2021-10-01,2531.6952598
2021-10-07,2489.2681157
2021-10-15,2214.2918893
2021-10-22,2154.5515911
2021-10-27,2314.6939574000003
2021-11-03,2153.4322246
2021-11-11,2103.9696918
