date,sodium
YYYY-MM-DD,ppb
2019-04-27,62915.26404
2019-05-11,59235.41158
2019-05-19,32677.47164
2019-05-24,99633.29843
2019-06-03,100549.35351
2019-06-18,90121.98849
2019-07-01,70374.08466
2019-07-09,67647.60824
2019-07-16,64191.19154
2019-08-13,59112.25276999999
2019-09-05,62025.2411
2019-10-02,59753.742759999994
2020-04-21,58032.672060000004
2020-05-13,54546.93596
2020-05-28,23807.760309999998
2020-06-10,52632.502029999996
2020-06-24,78975.48441
2020-07-08,69279.01788
2020-08-03,68577.40011
2020-08-26,66362.73036
2020-09-29,59187.53972
2021-05-10,40546.62443
2021-05-24,29606.92299
2021-06-17,18223.6352273
2021-06-30,47223.866499100004
2021-07-22,53260.1278229
2021-08-20,70647.3773416
2021-09-30,52177.973418199996
