date,phosphorus
YYYY-MM-DD,ppb
2015-06-30,867.8582953029
2015-07-07,848.033406088
2015-07-14,721.2418636437
2015-07-21,726.9407663995
2015-07-28,711.579473241
2015-08-04,721.974918392
2015-08-11,739.9524159798
2015-08-18,395.590057862
2015-08-26,341.6020366
2016-02-23,305.56466
2016-02-29,245.12776
2016-06-29,288.92821000000004
2016-08-03,289.72197
2016-08-10,281.73704
2016-08-17,280.13543
2016-08-23,269.02332
2016-08-23,263.32056
2016-08-23,268.73034
2016-08-24,261.87976
2016-08-31,253.05435
2016-09-07,187.98505
2016-09-14,126.67128
2016-09-21,171.25409000000002
2016-09-28,235.70202999999998
2016-10-11,49.58925
2016-10-19,239.84349000000003
2016-10-26,242.15136
2016-11-02,243.4767
2016-11-09,236.92094
2016-11-16,238.33706
2016-11-22,296.03668
2016-11-29,194.16533
2016-12-06,294.67755
2016-12-13,289.47339
2016-12-20,285.99516
2016-12-27,280.31277
2017-01-03,281.05935
2017-01-10,273.20429
2017-01-17,314.83235
2017-01-24,312.0579
2017-01-31,309.08319
2017-02-07,241.33527
2017-02-14,231.62527999999998
2017-02-21,238.90164
2017-02-28,232.73899
2017-03-07,235.81271
2017-03-14,236.62393000000003
2017-03-21,238.65964000000002
2017-03-28,231.60026
2017-04-04,240.73057
2017-04-11,236.14515999999998
2017-04-18,261.19903999999997
2017-04-25,235.48529
2017-05-02,237.58647
2017-05-09,245.37653
2017-05-16,239.78017
2017-05-23,235.90205
2017-05-30,237.18525
2017-06-14,231.23497
2017-06-20,228.90636
2017-06-29,229.51454999999999
2017-07-05,226.39690000000002
2017-07-12,230.57923
2017-07-18,227.10972999999998
2017-07-25,224.48631
2017-08-03,231.36343
2017-08-09,231.84332
2017-08-16,235.13217999999998
2017-08-23,231.21128
2017-08-29,233.36887000000002
2017-09-03,232.72262
2017-09-13,231.22062
2017-09-20,229.3909
2017-09-27,245.89057
2017-10-05,236.33807000000002
2017-10-10,229.31894
2017-10-17,235.51075999999998
2017-10-24,201.9531
2017-10-31,229.54315000000003
2017-11-07,227.32805
2017-11-14,233.33794
2017-11-21,227.91692999999998
2017-11-28,228.34689
2017-12-03,228.36094
2017-12-12,229.58549000000002
2017-12-19,228.68811
2017-12-26,232.88934
2018-01-02,233.29587
2018-01-09,229.12245
2018-01-16,238.13742000000002
2018-01-23,343.34427
2018-01-30,334.16289
2018-02-06,320.86954
2018-02-13,325.51268
2018-02-20,320.83959
2018-02-27,323.37399
2018-03-06,325.9284
2018-03-13,325.16213999999997
2018-07-16,474.92875
2018-07-23,445.88194999999996
2018-09-04,432.23544
2018-09-10,489.98748
2018-09-17,422.52445
2018-09-24,423.32299
2018-10-01,428.24283
2018-10-29,424.73821
2019-05-07,349.35373
