date,cadmium
YYYY-MM-DD,ppb
2015-06-02,0.08204
2015-06-18,0.027889999999999998
2015-07-15,0.017240000000000002
2015-08-02,0.0
2015-11-04,0.0
2015-11-23,0.00392
2015-11-28,0.0
2016-05-27,0.0
2016-06-04,0.0
2016-06-08,0.026459999999999997
2016-06-11,0.0446005068
2016-06-17,0.00962
2016-07-08,0.03469
2016-07-14,0.0
2016-07-16,0.01111
2016-07-22,0.0023
2016-07-29,0.0
2016-08-11,0.0
2016-08-19,0.0
2016-08-26,0.01907
2016-09-02,0.0
2016-09-16,0.00021999999999999998
2016-10-12,0.0004
2016-10-19,0.007039999999999999
2016-10-27,0.04835
2016-11-03,0.026389999999999997
2016-11-12,0.03133
2016-12-04,0.0182
2017-03-27,0.029220000000000003
2017-06-23,0.0
2017-06-30,0.0029300000000000003
2017-07-13,0.00494
2017-07-14,0.0
2017-07-17,0.0059299999999999995
2017-07-30,0.00059
2017-08-11,0.00652
2017-08-25,0.00458
2017-08-31,0.00442
2017-09-18,0.01367
2017-09-27,0.00148
2017-10-14,0.0053
2017-10-19,0.00134
2017-10-23,0.00198
2017-10-24,0.009340000000000001
2017-11-03,0.00025
2017-11-14,0.00741
2017-11-16,0.00231
2017-12-19,0.00228
2018-01-06,0.012750000000000001
2018-01-25,0.00817
2018-01-29,0.00314
2018-03-03,0.00082
2018-03-04,0.00918
2018-03-13,0.0
2018-03-17,0.0
2018-05-07,0.0
2018-05-25,0.0
2018-06-03,0.00962
2018-06-08,0.0
2018-06-15,0.0031
2018-06-25,0.0
2018-07-09,0.00023
2018-08-10,0.02228
2018-08-17,0.0
2018-08-24,0.0
2018-08-25,0.02437
2018-08-31,0.01197
2018-09-07,0.00712
2018-09-14,0.0
2018-09-21,0.0
2018-10-11,0.0038799999999999998
2018-10-12,0.0
2018-10-18,0.00455
2018-10-25,0.00089
2018-11-02,0.0
2018-11-10,0.0
2018-11-16,0.0052
2018-11-17,0.00201
2019-07-27,0.0
2019-08-13,0.0
