date,sodium
YYYY-MM-DD,ppb
2019-05-11,94600.23571
2019-05-19,71339.69855999999
2019-05-24,72974.16555
2019-06-03,73071.6024
2019-06-18,72487.64708
2019-07-01,79345.38713
2019-07-09,88693.52548000001
2019-07-16,92933.42222
2019-08-13,91394.45512
2019-09-05,92343.24403
2020-04-21,88719.90612
2020-05-13,43807.72312
2020-05-28,47947.77285
2020-06-10,58912.25645
2020-06-24,61873.15303
2020-07-08,61994.051980000004
2020-08-03,62373.80886
2020-08-26,69441.97123
2020-09-29,72950.44136
2020-11-03,68677.33305
2021-05-10,40772.485109999994
2021-05-24,38946.53529
2021-06-17,42722.6095941
2021-06-30,45447.996931
2021-07-22,50801.92900230001
2021-08-20,58593.3503013
2021-09-30,60173.662394599996
