date,boron
YYYY-MM-DD,ppb
2017-02-08,1.3155000000000001
2017-02-28,1.15043
2017-03-01,5.6126
2017-03-24,2.03084
2017-03-26,2.8967799999999997
2018-02-28,5.119949999999999
2018-03-02,1.47974
2018-03-05,0.0
2018-03-15,1.85616
2018-03-16,0.0
2018-03-19,0.0
2018-03-23,0.0
2018-03-24,0.0
2018-04-06,0.0
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,0.0
2018-04-21,0.0
2018-05-03,0.0
2018-06-17,0.0
2018-06-18,0.0
2018-07-08,0.9731299999999999
2018-07-09,0.0
2018-07-11,1.64552
2019-06-19,12.343900000000001
2019-07-01,22.18959
2019-07-26,73.13570999999999
2019-07-27,216.66831
2019-07-28,2.0656
2019-07-31,1.11671
2019-08-05,0.0
2020-02-05,0.0
