date,barium
YYYY-MM-DD,ppb
2016-10-15,46.54327000000001
2016-10-19,50.29284
2016-10-27,45.82556
2016-11-03,49.59017
2016-11-12,45.09751
2016-11-23,45.390699999999995
2016-12-19,43.971590000000006
2017-03-19,51.46782
2017-04-11,54.939229999999995
2017-04-12,40.852360000000004
2017-05-14,30.00613
2017-05-30,33.77189
2017-06-01,28.436149999999998
2017-06-15,42.813869999999994
2017-06-30,43.00597
2017-07-13,80.48024
2017-07-30,49.22898
2017-08-25,47.03011
2017-09-13,57.24075
2017-09-27,57.51249
2017-10-14,59.222390000000004
2017-10-23,41.794900000000005
2017-10-29,60.104490000000006
2017-11-03,41.49889
2017-11-16,41.98489000000001
2017-12-19,43.89906
2018-01-05,43.54499
2018-01-25,43.81241
2018-03-03,45.28188
2018-03-17,45.699329999999996
2018-05-07,34.4531
2018-05-25,35.0857
2018-06-03,38.05414
2018-06-15,37.619189999999996
2018-06-25,39.1447
2018-07-11,40.77235
2018-07-15,41.0295
2018-08-10,43.65966
2018-08-17,43.73252
2018-08-24,44.071439999999996
