date,thorium
YYYY-MM-DD,ppb
2015-12-31,0.30213
2016-02-12,0.0659
2016-02-18,0.015050000000000001
2016-02-24,0.0036699999999999997
2016-03-04,0.0
2016-03-11,0.0
2016-03-18,0.0
2016-03-27,0.0
2016-03-28,0.0
2016-04-03,0.0
2016-04-04,0.0
2016-04-05,0.0
2016-04-05,0.01054
2016-04-05,0.01054
2016-04-07,0.0
2016-04-07,0.0
2016-04-09,0.0
2016-04-09,0.0
2016-04-11,0.0
2016-04-11,0.0
2016-04-14,0.0
2016-04-16,0.08583
2016-04-18,0.025230000000000002
2016-04-20,0.02231
2016-04-22,0.01226
2016-04-24,0.0087
2016-04-26,0.00711
2016-04-28,0.00333
2016-04-30,0.00234
2016-05-02,0.00913
2016-05-04,0.00699
2016-05-06,0.009089999999999999
2016-05-08,0.00408
2016-05-10,0.01195
2016-05-12,0.0
2016-05-14,0.0
2016-05-16,0.0
2016-05-18,0.0
2016-05-20,0.0
2016-05-22,0.0
2016-05-24,0.0
2016-05-26,0.0
2016-05-28,0.0
2016-05-30,0.0
2016-06-01,0.0
2016-06-03,0.0
2016-06-05,0.18949
2016-06-07,0.06662
2016-06-09,0.03513
2016-06-11,0.028149999999999998
2016-06-13,0.02539
2016-06-15,0.018430000000000002
2016-06-17,0.01715
2016-06-19,0.01374
2016-06-21,0.01182
2016-06-23,0.01507
2016-06-25,0.0132
2016-06-27,0.011869999999999999
2016-06-29,0.00914
2016-07-01,0.009909999999999999
2016-07-03,0.010020000000000001
2016-07-05,0.007039999999999999
2016-07-07,0.00369
2016-07-09,0.00625
2016-07-11,0.00428
2016-07-13,0.0046700000000000005
2016-07-15,0.0053300000000000005
2016-07-17,0.0037199999999999998
2016-07-19,0.17593
2016-07-21,0.06179
2016-07-23,0.04479999999999999
2016-07-25,0.01852
2016-07-27,0.013489999999999999
2016-07-29,0.009890000000000001
2016-07-31,0.008620000000000001
2016-08-02,0.00621
2016-08-04,0.00359
2016-08-06,0.0046700000000000005
2016-08-08,0.005770000000000001
2016-08-10,0.00775
2016-08-12,0.0029500000000000004
2016-08-14,0.42715000000000003
2016-08-16,0.13174
2016-08-18,0.06398
2016-08-20,0.03754
2016-08-22,0.02541
2016-08-24,0.01949
2016-08-26,0.012440000000000001
2016-08-28,0.0102
2016-09-02,0.006220000000000001
2016-09-03,0.0029300000000000003
2016-09-05,0.00384
2016-09-07,0.00195
2016-09-09,0.00012
2016-09-11,0.0
2016-09-13,0.0
2016-09-15,0.0
2016-09-21,0.0
2016-09-21,0.00114
2016-09-23,0.0
2016-09-25,0.0
2016-09-27,0.0
2016-09-29,0.0
2016-10-01,0.43618999999999997
2016-10-03,0.12756
2016-10-05,0.07092
2016-10-07,0.043870000000000006
2016-10-09,0.0348
2016-10-11,0.02415
2016-10-15,0.0195
2016-10-17,0.017589999999999998
2016-10-19,0.01261
2016-10-21,0.01081
2016-10-23,0.01018
2016-10-25,0.008499999999999999
2016-10-27,0.00803
2016-10-29,0.00613
2016-11-13,0.00437
2016-11-23,0.0
2016-12-15,0.00148
2017-01-24,0.00244
2017-02-20,0.03719
2017-03-10,0.01922
2017-03-17,0.013309999999999999
2017-03-25,0.01014
2017-03-28,0.0098
2017-03-29,0.00639
2017-03-30,0.00384
2017-03-31,0.00204
2017-04-01,0.00203
2017-04-02,0.00199
2017-04-03,0.00143
2017-04-05,0.00091
2017-04-06,0.0
2017-04-07,0.0
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,0.41806000000000004
2017-04-11,0.13076000000000002
2017-04-12,0.05978
2017-04-13,0.04111
2017-04-14,0.032420000000000004
2017-04-15,0.02509
2017-04-16,0.02099
2017-04-17,0.01815
2017-04-18,0.01604
2017-04-19,0.01598
2017-04-20,0.0
2017-04-21,0.0
2017-04-22,0.0
2017-04-23,0.0
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-29,0.0
2017-04-30,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-06,0.0
2017-05-07,0.0
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-13,0.0
2017-05-15,0.02045
2017-05-16,0.016800000000000002
2017-05-17,0.01454
2017-05-18,0.00856
2017-05-19,0.00889
2017-05-20,0.00607
2017-05-21,0.00539
2017-05-22,0.00392
2017-05-23,0.0041800000000000006
2017-05-24,0.00279
2017-05-25,0.0027500000000000003
2017-05-26,0.00366
2017-05-27,0.8842800000000001
2017-05-28,0.1845
2017-05-29,0.04115
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-03,0.0
2017-06-04,0.0
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.055310000000000005
2017-06-10,0.02085
2017-06-11,0.01372
2017-06-12,0.010790000000000001
2017-06-13,0.00728
2017-06-14,0.00626
2017-06-15,0.00711
2017-06-16,0.00432
2017-06-17,0.00762
2017-06-18,0.00471
2017-06-19,0.00312
2017-06-20,0.0026
2017-06-21,0.00108
2017-06-22,0.0049
2017-06-23,0.00223
2017-06-24,0.00026
2017-06-25,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.04912
2017-06-29,0.02135
2017-06-30,0.01518
2017-07-01,0.010920000000000001
2017-07-02,0.00833
2017-07-03,0.00907
2017-07-04,0.006030000000000001
2017-07-05,0.0046099999999999995
2017-07-06,0.004889999999999999
2017-07-07,0.00555
2017-07-08,0.00145
2017-07-09,0.00337
2017-07-10,0.00181
2017-07-11,0.0018599999999999999
2017-07-12,0.0020599999999999998
2017-07-13,0.0019399999999999999
2017-07-14,0.00138
2017-07-15,0.00386
2017-07-18,0.00122
2017-07-19,0.01085
2017-07-20,0.00844
2017-07-21,0.0064
2017-07-22,0.00457
2017-07-23,0.00391
2017-07-24,0.00323
2017-07-25,0.00274
2017-07-26,0.00236
2017-07-27,0.0027500000000000003
2017-07-28,0.002
2017-07-29,0.00106
2017-07-30,0.00366
2017-07-31,0.0025599999999999998
2017-08-01,0.0008600000000000001
2017-08-02,0.0007499999999999999
2017-08-03,0.00114
2017-08-04,0.00218
2017-08-05,0.00033
2017-08-06,3.9999999999999996e-05
2017-08-07,0.00034999999999999994
2017-08-08,0.04742
2017-08-09,0.00956
2017-08-10,0.0046099999999999995
2017-08-11,0.0
2017-08-12,0.0
2017-08-13,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-19,0.0
2017-08-20,0.0
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.048799999999999996
2017-08-24,0.01276
2017-08-25,0.00669
2017-08-26,0.006880000000000001
2017-08-27,0.00443
2017-08-28,0.0043100000000000005
2017-08-29,0.00317
2017-08-30,0.00161
2017-08-31,0.0017699999999999999
2017-09-01,0.00263
2017-09-02,0.0016200000000000001
2017-09-03,0.00118
2017-09-04,0.00051
2017-09-05,0.001
2017-09-17,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-23,0.0
2017-09-24,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-09-30,0.0
2017-10-01,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-07,0.0
2017-10-08,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-20,0.0
2017-11-07,0.0
2018-04-28,0.0
2018-04-29,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
