date,lithium
YYYY-MM-DD,ppb
2020-06-03,257.64309000000003
2020-06-16,258.75027
2020-06-30,247.37027999999998
2020-07-14,276.67867
2020-07-21,277.16843
2020-07-29,276.01898
2020-08-04,272.27177
2020-08-12,258.41523
2020-08-19,253.72896999999998
2020-08-24,257.11845
2020-09-01,265.40896
2020-09-10,263.6193
2020-09-14,271.39576999999997
2020-09-23,276.46831
2020-09-29,261.06584000000004
2020-10-05,266.64558
2020-10-13,272.89743
2020-10-20,266.09976
2020-10-28,269.41062999999997
2020-11-03,257.22107
2020-11-19,255.97021
2020-12-03,263.48314
2021-01-20,255.44810999999999
2021-02-19,276.78621
2021-03-09,282.14164
2021-04-28,272.10302
2021-05-04,275.53679
2021-05-13,278.856
2021-05-18,266.90861
2021-06-02,275.70385
2021-06-08,275.68816000000004
2021-06-15,288.85432000000003
2021-06-22,287.19547
2021-07-01,285.14482999999996
2021-07-07,280.02735
2021-07-20,304.78304099999997
2021-07-27,390.48728140000003
2021-08-04,379.0251928
2021-08-10,383.4627916
2021-08-17,380.3935467
2021-08-24,400.6478902
2021-08-31,305.72055620000003
2021-09-08,301.84049519999996
2021-09-27,303.469545
2021-10-04,326.50094260000003
2021-10-15,251.7769808
2021-10-20,401.0396009
2021-10-28,379.481702
2021-11-04,384.5920013
2021-11-08,370.2988928
2021-12-01,389.0433668
