date,arsenic
YYYY-MM-DD,ppb
2014-12-12,0.14623
2015-04-19,0.13254
2015-05-11,0.09259999999999999
2015-05-24,0.15992
2015-06-02,0.14451999999999998
2015-06-18,21.26556
2015-07-02,0.21253999999999998
2015-07-15,20.08383
2015-08-02,0.1934
2015-08-09,0.21867999999999999
2015-10-04,26.40108
2015-10-13,25.899800000000003
2015-10-26,27.375349999999997
2015-11-09,28.83253
2015-11-23,20.551789999999997
2016-04-08,18.32971
2016-04-21,0.12085
2016-05-02,0.0
2016-05-20,0.1863011048
2016-05-27,0.056111070400000004
2016-06-04,0.187273135
2016-06-11,0.17094621450000003
2016-06-17,0.06756
2016-06-27,0.34775
2016-07-08,0.18196
2016-07-15,0.1697
2016-07-22,0.18569
2016-07-29,0.21933000000000002
2016-08-05,0.23013
2016-08-12,0.20063999999999999
2016-08-19,0.18261
2016-08-26,0.23153
2016-09-02,0.16003
2016-09-09,0.21825
2016-09-16,0.19205
2016-09-23,0.15831
2016-09-30,0.15504
2016-10-12,0.11863
2016-10-19,0.09788
2016-10-27,0.14745
2016-11-03,0.16335
2016-11-12,0.13208
2016-11-23,0.08193
2016-12-04,0.01247
2017-05-14,0.014400000000000001
2017-05-30,0.03576
2017-06-15,0.01904
2017-06-30,0.04797
2017-07-13,0.06396
2017-07-30,0.0682
2017-08-25,0.054790000000000005
2017-09-14,0.0937
2017-09-27,0.08673
2017-10-14,0.07356
2017-10-23,0.05607
2017-11-03,0.06485
2017-11-16,0.08338
2018-03-03,0.12915
2018-05-25,0.10389000000000001
2018-06-08,0.17826999999999998
2018-06-15,0.16873
2018-06-25,0.17307
2018-07-09,0.19779000000000002
2018-07-15,0.18524
2018-08-10,0.20572000000000001
2018-08-17,0.11906
2018-08-24,0.12737
2018-09-07,0.09554
2018-09-14,0.08469000000000002
2018-09-21,0.07946
2018-09-28,0.06954
