date,lithium
YYYY-MM-DD,ppb
2020-06-02,49.80157
2020-06-16,50.44211
2020-06-30,51.08828
2020-07-14,47.311690000000006
2020-07-21,46.769090000000006
2020-07-29,48.9641
2020-08-04,48.328649999999996
2020-08-12,46.31805
2020-08-19,47.77057
2020-08-24,48.15784
2020-09-01,48.33914
2020-09-10,47.892970000000005
2020-09-14,48.797259999999994
2020-09-23,52.17662
2020-09-29,48.542069999999995
2020-10-05,47.42311
2020-10-13,46.23901
2020-10-20,47.17487
2020-10-28,48.57712
2020-11-03,48.40953
2020-11-10,47.744080000000004
2020-11-19,45.5452
2020-12-03,49.841899999999995
2021-01-06,49.3686
2021-02-19,53.540780000000005
2021-03-09,53.52893
2021-04-05,57.34254
2021-04-28,51.86748
2021-05-04,51.2122
2021-05-13,52.35911
2021-05-18,47.91615
2021-05-27,50.49001
2021-06-02,51.83546
2021-06-08,51.054719999999996
2021-06-10,74.37654
2021-06-16,65.49997
2021-06-22,78.16439
2021-07-01,66.30819
2021-07-07,53.21835
2021-07-16,57.5452082
2021-07-20,52.7924392
2021-07-27,57.1530026
2021-08-04,50.5369272
2021-08-10,54.4120157
2021-08-17,52.2271497
2021-08-24,53.3357618
2021-08-31,49.0267519
2021-09-08,54.846908
2021-09-27,50.71426459999999
2021-10-04,56.145084499999996
2021-10-15,61.327040100000005
2021-10-20,56.603813
2021-10-28,50.3158071
2021-11-04,44.2843283
2021-11-08,39.2016385
2021-12-01,39.495566000000004
