date,molybdenum
YYYY-MM-DD,ppb
2020-05-22,5.6067599999999995
2020-05-29,4.57073
2020-06-12,5.03506
2020-06-19,4.68677
2020-06-26,3.9261800000000004
2020-07-02,4.10956
2020-07-10,3.72819
2020-07-17,4.2554300000000005
2020-07-23,3.61383
2020-07-30,3.5648600000000004
2020-08-07,3.34086
2020-08-14,3.2379599999999997
2020-08-20,3.40487
2020-08-27,3.31167
2020-09-03,3.21027
2020-09-11,3.52667
2020-09-18,3.20606
2020-09-24,3.28559
2020-10-01,2.73022
2020-10-16,3.0149500000000002
2020-10-23,2.8160800000000004
2020-11-06,3.10206
2021-01-21,2.48362
2021-02-17,0.17282999999999998
2021-03-10,0.79711
2021-04-14,2.72952
2021-05-19,2.72883
2021-05-28,3.34907
2021-06-04,3.11036
2021-06-11,3.0271500000000002
2021-06-24,3.01957
2021-07-09,2.85604
2021-07-15,2.4757599999999997
2021-07-23,2.48199
2021-07-30,2.0347399999999998
2021-08-06,2.60361
2021-08-13,1.6486281999999999
2021-08-27,1.4666877999999999
2021-09-03,1.3903519
2021-10-01,1.3586242000000002
2021-10-07,1.5528518
2021-10-22,2.5896276
2021-11-03,2.9602486
2021-11-11,2.9003988000000005
