date,barium
YYYY-MM-DD,ppb
2016-08-05,84.03107
2016-08-12,57.41502
2016-08-19,40.522980000000004
2016-08-26,32.72344
2016-09-02,33.389269999999996
2016-09-09,33.35709
2016-09-16,32.92458
2016-10-01,31.66887
2016-10-12,28.04645
2016-10-19,27.58664
2016-10-27,38.17017
2016-11-03,30.095260000000003
2016-11-12,29.119169999999997
2017-06-16,27.170279999999998
2017-08-04,39.50627
2017-08-25,35.68652
2017-09-27,49.474109999999996
2017-10-05,49.12186
2017-10-12,45.442080000000004
2017-10-13,51.83301
2017-10-24,28.449469999999998
2017-11-03,29.620220000000003
2017-11-15,35.13541
2018-05-25,25.89871
2018-06-09,26.08549
2018-06-15,26.76072
2018-06-25,27.09715
2018-07-11,27.35891
2018-07-16,27.38062
2018-08-24,27.722669999999997
2018-08-27,28.65117
2019-06-23,60.17076
2019-06-27,58.4148
2019-07-05,58.87163
2019-07-14,39.29511
2019-07-19,48.090109999999996
2019-07-26,51.78999
2019-08-02,60.82136
2019-08-09,61.52413
2019-08-16,35.58314
2019-08-23,593.12854
2019-08-30,1002.21462
2019-09-06,511.58302
2019-09-20,33.4964
2019-09-27,41.606629999999996
2019-10-04,59.15468
2020-03-01,28.732310000000002
2020-04-01,31.227710000000002
2020-04-28,29.6212
2020-05-22,31.06802
2020-05-29,29.84715
2020-06-08,34.43786
2020-06-12,30.90318
2020-06-19,18.79801
2020-06-26,29.459699999999998
2020-07-02,29.76626
2020-07-10,29.38112
2020-07-17,31.424699999999998
2020-07-23,29.62292
2020-07-30,28.50562
2020-08-07,28.59294
2020-08-14,28.31275
2020-08-20,31.38068
2020-08-27,28.93134
2020-09-03,28.709989999999998
2020-09-11,29.71994
2020-09-18,29.41798
2020-09-24,34.243790000000004
2020-10-01,30.249760000000002
2020-10-08,29.036569999999998
2020-10-16,31.31418
2020-10-23,29.65108
2020-11-06,31.599059999999998
2021-01-21,31.639270000000003
2021-02-17,28.534779999999998
2021-03-10,29.52665
2021-04-14,31.35965
2021-05-19,26.87556
2021-05-28,30.64997
2021-06-04,29.44771
2021-06-11,23.63303
2021-06-24,20.2414
2021-07-09,23.352330000000002
2021-07-15,67.34077
2021-07-23,119.45835000000001
2021-07-30,27.59029
2021-08-06,21.713
2021-08-13,25.9024704
2021-08-19,21.2678644
2021-08-27,27.4012127
2021-09-03,24.768825
2021-10-01,27.0797482
2021-10-07,29.532355
2021-10-22,29.8372737
2021-11-03,30.8941655
2021-11-11,27.2880024
2021-12-20,35.6087339
