date,cobalt
YYYY-MM-DD,ppb
2015-12-31,0.36773
2016-02-12,0.34068
2016-02-18,0.32550999999999997
2016-02-24,0.26999
2016-03-04,0.30893
2016-03-11,0.36721
2016-03-18,0.45116999999999996
2016-03-27,0.41822
2016-03-28,0.78959
2016-04-03,0.76395
2016-04-04,0.88352
2016-04-05,0.88352
2016-04-05,0.8195399999999999
2016-04-05,0.8195399999999999
2016-04-07,0.90448
2016-04-07,0.90448
2016-04-09,1.1985
2016-04-09,1.1985
2016-04-11,1.40636
2016-04-11,1.40636
2016-04-14,0.92385
2016-04-16,1.01658
2016-04-18,0.90978
2016-04-20,1.05693
2016-04-22,0.8597100000000001
2016-04-24,1.05718
2016-04-26,0.93594
2016-04-28,0.95619
2016-04-30,1.04488
2016-05-02,1.1446399999999999
2016-05-04,1.47852
2016-05-06,1.37596
2016-05-08,1.27832
2016-05-10,3.31491
2016-05-12,1.79763
2016-05-14,1.2748300000000001
2016-05-16,1.3936899999999999
2016-05-18,1.19303
2016-05-20,0.93017
2016-05-22,0.6587500000000001
2016-05-24,0.88409
2016-05-26,0.60184
2016-05-28,0.7661
2016-05-30,0.53298
2016-06-01,0.36630999999999997
2016-06-03,0.24325
2016-06-05,0.40166
2016-06-07,0.29453
2016-06-09,0.27225
2016-06-11,0.29577
2016-06-13,0.24881
2016-06-15,0.2646
2016-06-17,0.25946
2016-06-19,0.44897
2016-06-21,0.21611999999999998
2016-06-23,0.22272
2016-06-25,0.20468
2016-06-27,0.22123
2016-06-29,0.22763
2016-07-01,0.28852
2016-07-03,0.45499999999999996
2016-07-05,0.32696000000000003
2016-07-07,0.24549
2016-07-09,0.29863
2016-07-11,0.26
2016-07-13,0.24149
2016-07-15,0.23678000000000002
2016-07-17,0.219
2016-07-19,0.36089000000000004
2016-07-21,0.52638
2016-07-23,0.6678299999999999
2016-07-25,0.32942
2016-07-27,0.36291999999999996
2016-07-29,0.28697
2016-07-31,0.27965
2016-08-02,0.29689
2016-08-04,0.30968
2016-08-06,0.87703
2016-08-08,0.5772200000000001
2016-08-10,0.50106
2016-08-12,0.51392
2016-08-14,0.5417799999999999
2016-08-16,0.42083000000000004
2016-08-18,0.36868
2016-08-20,0.34961
2016-08-22,0.35285
2016-08-24,0.45194999999999996
2016-08-26,0.56054
2016-08-28,0.5245
2016-09-02,0.5699
2016-09-03,0.41111000000000003
2016-09-05,0.50398
2016-09-07,0.46931
2016-09-09,0.41559999999999997
2016-09-11,0.54819
2016-09-13,0.3651
2016-09-15,0.4122
2016-09-21,0.29479
2016-09-21,0.28708999999999996
2016-09-23,0.30093000000000003
2016-09-25,0.33804
2016-09-27,0.36748000000000003
2016-09-29,0.33738999999999997
2016-10-01,0.40088
2016-10-03,0.41376999999999997
2016-10-05,0.38274
2016-10-07,0.36512
2016-10-09,0.40795
2016-10-11,0.40792
2016-10-15,0.49468999999999996
2016-10-17,0.42111000000000004
2016-10-19,0.45272
2016-10-21,0.43998000000000004
2016-10-23,0.38295999999999997
2016-10-25,0.3453
2016-10-27,0.37790999999999997
2016-10-29,0.3308
2016-11-13,0.30351
2016-11-23,0.27654
2016-12-15,0.27069
2017-01-24,0.26138
2017-02-20,0.32366
2017-03-10,0.46319
2017-03-17,0.7367600000000001
2017-03-25,1.20814
2017-03-28,1.10403
2017-03-29,1.4666899999999998
2017-03-30,1.14574
2017-03-31,1.15588
2017-04-01,1.07704
2017-04-02,1.10812
2017-04-03,1.2247
2017-04-05,1.0921
2017-04-06,1.09984
2017-04-07,1.14661
2017-04-08,1.162
2017-04-09,1.17218
2017-04-10,1.3524800000000001
2017-04-11,1.2579699999999998
2017-04-12,1.23361
2017-04-13,1.05588
2017-04-14,0.97776
2017-04-15,0.93442
2017-04-16,1.14892
2017-04-17,1.31752
2017-04-18,1.54693
2017-04-19,1.48305
2017-04-20,1.66756
2017-04-21,1.7811
2017-04-22,1.86095
2017-04-23,1.9525400000000002
2017-04-24,1.66821
2017-04-25,1.69543
2017-04-26,1.53754
2017-04-27,1.50697
2017-04-29,1.60431
2017-04-30,1.6259199999999998
2017-05-01,1.68713
2017-05-02,1.7952299999999999
2017-05-03,1.9284299999999999
2017-05-04,1.9480300000000002
2017-05-05,1.68049
2017-05-06,1.24677
2017-05-07,1.09602
2017-05-08,1.12046
2017-05-09,1.2434
2017-05-10,1.32103
2017-05-11,1.29124
2017-05-12,0.92395
2017-05-13,0.8030900000000001
2017-05-15,0.76644
2017-05-16,0.71121
2017-05-17,0.72423
2017-05-18,0.79331
2017-05-19,0.8342099999999999
2017-05-20,0.84858
2017-05-21,0.8463900000000001
2017-05-22,0.81932
2017-05-23,0.77501
2017-05-24,0.69489
2017-05-25,0.57988
2017-05-26,0.48845
2017-05-27,1.07182
2017-05-28,0.37113
2017-05-29,0.26832
2017-05-30,0.1996
2017-05-31,0.14157
2017-06-01,0.154
2017-06-02,0.1099
2017-06-03,0.09286000000000001
2017-06-04,0.0685
2017-06-05,0.0157
2017-06-06,0.0
2017-06-07,0.03363
2017-06-08,0.027360000000000002
2017-06-09,0.11429
2017-06-10,0.04338
2017-06-11,0.03152
2017-06-12,0.03252
2017-06-13,0.059109999999999996
2017-06-14,0.08005999999999999
2017-06-15,0.08213
2017-06-16,0.08005
2017-06-17,0.08515999999999999
2017-06-18,0.07926000000000001
2017-06-19,0.07637
2017-06-20,0.08103
2017-06-21,0.21479
2017-06-22,0.045079999999999995
2017-06-23,0.036059999999999995
2017-06-24,0.03474
2017-06-25,0.03806
2017-06-26,0.03445
2017-06-27,0.03889
2017-06-28,0.10101
2017-06-29,0.06367
2017-06-30,0.06688999999999999
2017-07-01,0.056119999999999996
2017-07-02,0.059829999999999994
2017-07-03,0.16875
2017-07-04,0.03148
2017-07-05,0.062110000000000005
2017-07-06,0.10217999999999999
2017-07-07,0.05888
2017-07-08,0.09213
2017-07-09,0.0934
2017-07-10,0.08821999999999999
2017-07-11,0.0641
2017-07-12,0.10774
2017-07-13,0.14500000000000002
2017-07-14,0.22563
2017-07-15,0.13778
2017-07-18,0.22058
2017-07-19,0.24197
2017-07-20,0.22259
2017-07-21,0.030309999999999997
2017-07-22,0.042440000000000005
2017-07-23,0.02442
2017-07-24,0.52718
2017-07-25,0.028249999999999997
2017-07-26,0.047080000000000004
2017-07-27,0.10973
2017-07-28,0.04915
2017-07-29,0.03522
2017-07-30,0.05059
2017-07-31,0.07729
2017-08-01,0.03923
2017-08-02,0.037200000000000004
2017-08-03,0.04444
2017-08-04,0.06636
2017-08-05,0.03741
2017-08-06,0.09704000000000002
2017-08-07,0.19741000000000003
2017-08-08,0.13696
2017-08-09,0.05852
2017-08-10,0.30326
2017-08-11,0.32482
2017-08-12,0.17562999999999998
2017-08-13,0.22683999999999999
