date,lithium
YYYY-MM-DD,ppb
2015-06-17,0.53862719722496
2015-06-18,0.580007324787476
2015-06-19,0.55911139816718
2015-06-20,0.557215761784528
2015-06-21,0.5563805890640401
2015-06-22,0.560879706837022
2015-06-23,0.5564098801511039
2015-06-24,0.596089883686296
2015-06-25,0.597351170125545
2015-06-26,0.576036715858774
2015-06-27,0.6026066443436949
2015-06-28,0.5862962143952549
2015-06-29,0.587723505747792
2015-06-30,0.5792293270753759
2015-07-01,0.6134116753591919
2015-07-02,0.625619184370191
2015-07-03,0.604604840740384
2015-07-04,0.6191296447775431
2015-07-05,0.614138869456652
2015-07-06,0.6455653748409579
2015-07-07,0.568944614251224
2015-07-08,0.59941300577648
2015-07-09,0.603767322590927
2016-05-28,0.8648500000000001
2016-05-29,0.7613000000000001
2016-05-30,0.7396199999999999
2016-05-31,0.6962400000000001
2016-06-01,0.57205
2016-06-02,0.62065
2016-06-03,0.57295
2016-06-04,0.36563
2016-06-05,0.38205999999999996
2016-06-06,0.34097
2016-06-07,0.5026499999999999
2016-06-08,0.36518
2016-06-09,0.42079
2016-06-10,0.34327
2016-06-11,0.39966
2016-06-12,0.72702
2016-06-13,0.33935
2016-06-14,0.47301000000000004
2016-06-15,0.41671
2016-06-16,0.36984999999999996
2016-06-17,0.6501899999999999
2016-06-18,0.50759
2016-06-19,0.49506
2016-06-20,0.46609999999999996
2016-06-22,0.49250000000000005
2016-06-23,0.45697
2016-06-24,0.48505
2016-06-25,0.4979
2016-06-26,0.67844
2016-06-27,0.42378
2016-06-28,0.63044
2016-06-29,0.56273
2016-06-30,0.6481000000000001
2016-07-01,1.05467
2016-07-02,0.58376
2016-07-03,0.6342399999999999
2016-07-04,0.58932
2016-07-05,0.65884
2016-07-06,0.61185
2016-07-07,0.6009
2016-07-08,0.73836
2016-07-09,0.68285
2016-07-10,0.65913
2016-07-11,0.65458
2016-07-12,0.70019
2016-07-13,0.72168
2016-07-14,0.7432099999999999
2016-07-15,0.7960299999999999
2016-07-16,0.8138299999999999
2016-07-17,0.72298
2016-07-18,0.7093499999999999
2016-07-19,0.7435799999999999
2016-07-20,0.68585
2016-07-21,0.82451
2016-07-22,0.8251200000000001
2016-07-23,0.86947
2016-07-24,0.9003
2016-07-25,0.8900600000000001
2016-07-26,1.03138
2016-07-27,1.00053
2016-07-28,0.89378
2016-07-29,1.02667
2016-07-30,0.9199200000000001
2016-07-31,1.05671
2016-08-01,1.03575
2016-08-02,1.02522
2016-08-03,1.0152700000000001
2016-08-04,1.14868
2016-08-05,0.75235
2016-08-06,0.68143
2016-08-07,0.7755099999999999
2016-08-08,0.7725700000000001
2016-08-09,0.8447
2016-08-10,0.9371
2016-08-11,0.93559
2016-08-12,1.0433299999999999
2016-08-13,0.95892
2016-08-14,1.00182
2016-08-15,1.03805
2016-08-16,1.03495
2016-08-17,1.07224
2016-08-18,1.0517
2016-08-19,1.05592
2016-08-20,1.14599
2016-08-21,1.19712
2016-08-22,0.9862799999999999
2016-08-23,1.05882
2016-08-24,0.95119
2016-08-25,1.74066
2016-08-26,1.246
2016-08-27,1.14751
2016-08-28,1.19878
2016-08-29,1.03567
2016-08-30,0.97723
2016-08-31,0.99492
2016-09-01,0.9887
2016-09-02,1.21634
2016-09-03,1.26856
2016-09-04,1.03779
2016-09-05,1.1276
2016-09-06,1.1191
2016-09-07,1.10944
2016-09-08,1.15346
2016-09-09,1.2739500000000001
2016-09-10,1.04438
2016-09-11,1.22426
2016-09-12,1.2571599999999998
2016-09-13,1.21385
2016-09-14,1.17791
2016-09-15,1.2350700000000001
2016-09-16,1.2086700000000001
2016-09-23,2.4748
2016-09-24,1.6946700000000001
2016-09-25,1.28054
2016-09-26,1.30999
2016-09-27,1.31185
2017-06-22,0.66323
2017-06-23,0.47311
2017-06-24,0.62186
2017-06-25,0.43422000000000005
2017-06-26,0.44869
2017-06-27,0.41476999999999997
2017-06-28,0.6314500000000001
2017-06-29,0.6250500000000001
2017-06-30,0.41764999999999997
2017-07-01,1.0095999999999998
2017-07-02,0.6754
2017-07-03,0.59318
2017-07-04,0.57824
2017-07-05,0.6410399999999999
2017-07-06,0.63944
2017-07-07,0.42976000000000003
2017-07-08,0.56352
2017-07-09,0.57956
2017-07-10,0.63257
2017-07-11,0.60662
2017-07-12,0.78805
2017-07-13,0.75415
2017-07-14,0.62761
2017-12-19,1.2760799999999999
2018-01-06,1.5790000000000002
2018-01-26,1.44396
2018-03-04,1.29447
2018-03-07,0.96489
2018-03-25,0.62546
2018-06-08,0.5576
2018-06-15,0.59046
2018-06-25,0.7951600000000001
2018-07-11,1.01019
2018-07-15,0.97543
2018-08-10,1.25618
2018-08-17,1.24565
2018-08-24,1.3988200000000002
2021-01-28,0.9891800000000001
2021-02-05,1.49254
2021-02-11,1.9484299999999999
2021-02-17,1.43892
2021-02-25,1.49292
2021-03-03,1.38328
2021-03-10,0.7573799999999999
2021-03-19,1.01725
2021-03-25,1.97298
2021-03-30,1.5914
2021-04-07,1.47063
2021-04-14,1.41639
2021-05-17,1.73622
2021-05-28,1.02219
2021-06-04,1.1534
2021-06-11,0.67977
2021-06-18,1.15728
2021-06-24,1.16768
2021-07-02,1.29868
2021-07-09,0.8877400000000001
2021-07-15,0.98586
2021-07-23,1.31259
2021-07-30,0.5702
2021-07-31,1.06704
2021-08-06,1.4962900000000001
