date,arsenic
YYYY-MM-DD,ppb
2014-12-07,0.25227
2015-02-07,0.18301
2015-02-19,0.33731999999999995
2015-03-16,0.17604999999999998
2015-04-19,0.20665
2015-05-02,0.21771
2015-05-11,0.15443
2015-05-24,0.13368
2015-06-02,0.21136
2015-06-18,17.660130000000002
2015-07-02,0.23602
2015-07-15,22.91737
2015-08-02,0.2481
2015-08-09,0.22372
2015-10-04,27.171820000000004
2015-10-13,26.40962
2015-10-26,26.8207
2015-11-09,23.45789
2015-11-23,22.63313
2015-12-09,19.2864
2015-12-30,21.529410000000002
2016-01-08,20.02371
2016-01-18,21.055999999999997
2016-01-28,16.79391
2016-02-12,20.731160000000003
2016-02-21,27.65499
2016-03-09,21.526390000000003
2016-03-24,22.599580000000003
2016-03-31,22.44216
2016-04-08,0.17930000000000001
2016-04-21,0.14579
2016-05-02,0.0231138292
2016-05-12,0.0
2016-05-20,0.0
2016-05-27,0.13673839680000002
2016-06-04,0.1071579264
2016-06-11,0.28866131250000004
2016-06-17,0.1178
2016-06-27,0.06917999999999999
2016-07-08,0.20441
2016-07-15,0.18236
2016-07-22,0.18866999999999998
2016-07-29,0.16729
2016-08-05,0.19022
2016-08-12,0.2001
2016-08-19,0.27135
2016-08-26,0.18461000000000002
2016-08-27,0.19274
2016-09-02,0.17849
2016-09-09,0.16155
2016-09-16,0.19158999999999998
2016-09-23,0.18276
2016-09-30,0.17128000000000002
2016-10-12,0.17041
2016-10-19,0.11366
2016-10-27,0.18751
2016-11-03,0.16711
2016-11-12,0.16534
2016-11-23,0.07365
2016-12-04,0.04002
2016-12-19,0.0369
2017-02-01,0.03473
2017-03-19,0.06827
2017-04-12,0.05353
2017-04-30,0.06336
2017-05-11,0.059430000000000004
2017-05-30,0.0534
2017-06-15,0.05062
2017-06-24,0.15972
2017-06-30,0.07666
2017-07-13,0.07055
2017-07-30,0.06867
2017-08-25,0.10163
2017-09-14,0.11462
2017-09-27,0.09283
2017-10-14,0.08477
2017-10-23,0.0924
2017-11-03,0.09351999999999999
2017-11-16,0.14117
2017-12-19,0.14339
2018-01-06,0.14156
2018-01-26,0.13752
2018-03-03,0.15445
2018-03-04,0.11797
2018-03-17,0.12864
2018-05-07,0.14515
2018-05-25,0.13416
2018-06-08,0.18931
2018-06-15,0.16288
2018-06-25,0.20684000000000002
2018-07-11,0.16987
2018-07-15,0.20719
2018-08-10,0.19199999999999998
2018-08-17,0.19732
2018-08-24,0.18375
2018-09-07,0.006189999999999999
2018-09-14,0.0
2018-09-21,0.0
2018-10-05,0.08015
2018-10-12,0.077
2018-10-18,0.10652999999999999
2018-10-25,0.07479000000000001
2018-11-02,0.04789
2018-11-10,0.06354
2018-11-17,0.18592999999999998
2019-03-18,0.07145
2019-03-30,0.049449999999999994
2019-04-18,0.01866
2019-05-02,0.07237
2019-05-08,0.046880000000000005
2019-05-31,0.24708000000000002
2019-06-05,0.20304
2019-06-11,0.18814999999999998
2019-06-21,0.17019
2019-06-27,0.16549000000000003
2019-07-05,0.11124
2019-07-14,0.11854
2019-07-19,0.10956
2019-07-26,0.09271
2019-08-02,0.10822999999999999
2019-08-09,0.17166
2019-08-16,0.17918
2019-08-23,0.16526
2019-08-30,0.32911
2019-09-06,0.2743
2019-09-13,0.11382
2019-09-20,0.10333999999999999
2019-09-27,0.11497
2019-10-04,0.07639
2019-10-11,0.09397000000000001
2019-10-19,0.05224
2019-10-25,0.0
2019-11-03,0.0
2019-11-08,0.0
2019-11-15,0.0
2019-11-22,0.0
2019-12-04,0.0
2019-12-12,0.0
2019-12-20,0.0
2020-01-08,0.0
2020-01-15,0.0
2020-01-21,0.0
2020-01-28,0.0
2020-02-11,0.19394999999999998
2020-02-20,0.16258999999999998
2020-03-01,0.08659
2020-03-11,0.08378999999999999
2020-03-17,0.18133
2020-04-01,0.03208
2020-04-09,0.02637
2020-04-14,0.0
2020-04-24,0.05204
2020-04-28,0.030019999999999998
2020-05-14,0.08782
2020-05-22,0.12725
2020-05-29,0.09927
2020-06-05,0.050699999999999995
2020-06-12,0.06518
2020-06-19,0.03986
2020-06-26,0.01798
2020-07-02,0.04571
2020-07-10,0.00972
2020-07-17,0.0
2020-07-23,0.02617
2020-07-30,0.0
2020-08-07,0.03833
2020-08-14,0.04187
2020-08-20,0.1051
2020-08-27,0.08768
2020-09-03,0.049690000000000005
2020-09-11,0.028800000000000003
2020-09-18,0.048729999999999996
2020-09-24,0.0201
2020-10-01,0.056690000000000004
2020-10-08,0.0
2020-10-16,0.044140000000000006
2020-10-23,0.07024
2020-10-27,0.07672
2020-11-06,0.038579999999999996
2020-11-13,0.00121
2020-11-20,0.04086
2020-12-04,0.0
