date,strontium
YYYY-MM-DD,ppb
2020-06-03,344.41004999999996
2020-06-16,347.07214
2020-06-30,355.79833
2020-07-14,398.42778000000004
2020-07-29,403.45297000000005
2020-08-04,400.32025
2021-04-28,388.37223
2021-05-04,391.69189000000006
2021-05-13,378.44377000000003
2021-05-18,371.67097
2021-06-02,386.66544
2021-06-08,408.34474
2021-06-22,510.97113
2021-07-07,453.57185000000004
2021-07-16,422.4939834
2021-07-20,420.8815266
2021-07-27,441.4931746
2021-08-04,432.4310861
2021-08-10,437.8188816
2021-08-17,472.84003900000005
