date,barium
YYYY-MM-DD,ppb
2014-12-07,48.48366
2015-01-24,44.67903
2015-02-07,49.74848
2015-03-16,42.22256
2015-04-19,37.48317
2015-05-11,33.48824
2015-05-24,36.27904
2015-06-02,41.1099
2015-06-18,143.63482
2015-07-02,50.3913
2015-07-15,95.93235999999999
2015-08-02,51.491910000000004
2015-08-09,50.67649
2015-10-04,136.09716
2015-10-13,145.09259
2015-10-26,132.13863
2015-11-09,88.9372
2015-11-23,96.95451
2015-12-09,86.66498000000001
2015-12-30,88.82666
2016-01-08,113.43952
2016-01-18,86.97570999999999
2016-01-28,82.04024000000001
2016-02-12,103.93842
2016-02-21,102.41297
2016-03-09,99.87351000000001
2016-03-24,93.90946
2016-03-31,85.03005
2016-04-08,38.3055
2016-04-21,119.03226000000001
2016-05-02,43.703868225499996
2016-05-12,52.941717902700006
2016-05-20,50.0031796033
2016-05-27,58.7494931352
2016-06-04,67.627918365
2016-06-11,63.372500992400006
2016-06-17,100.55048
2016-06-27,65.90064
2016-07-08,60.23758
2016-07-15,50.078120000000006
2016-07-22,84.88535999999999
2016-07-29,142.92014
2016-08-05,46.32088
2016-08-12,50.571650000000005
2016-08-19,43.55597
2016-08-26,59.18019
2016-09-02,50.308780000000006
2016-09-09,48.6779
2016-09-16,42.163430000000005
2016-09-23,35.963440000000006
2016-09-30,40.84136
2016-10-12,38.84903
2016-10-19,35.72679
2016-10-27,40.32704
2016-11-03,42.439980000000006
2016-11-12,39.85353
2016-11-23,43.74344
2016-12-04,38.14277
2017-04-12,37.85509
2017-04-30,43.27778000000001
2017-05-14,46.72237
2017-05-30,56.23246
2017-06-15,61.731809999999996
2017-06-30,61.000389999999996
2017-07-30,58.944669999999995
2017-08-25,52.47395
2017-09-14,60.89244
2017-09-27,58.507329999999996
2017-10-14,62.121829999999996
2017-10-23,42.6181
2017-11-16,41.86317
2018-03-03,37.417539999999995
2018-05-07,31.96771
2018-05-25,41.81159
2018-06-08,46.35852
2018-06-15,43.202670000000005
2018-06-25,42.48327
2018-07-09,42.422380000000004
2018-07-15,42.57237
2018-08-10,40.939389999999996
2018-08-17,41.891749999999995
2018-08-24,41.03966
2018-09-07,43.513909999999996
2018-09-14,44.60814
2018-09-21,42.6841
2018-09-28,44.62943
