date,manganese
YYYY-MM-DD,ppb
2019-10-07,2.7265800000000002
2020-05-26,74.79076
2020-10-09,0.98973
2021-05-25,87.21306999999999
2021-07-28,3.65723
2021-10-05,1.30856
