date,calcium
YYYY-MM-DD,ppb
2019-04-27,243064.03026
2019-05-11,207591.41141
2019-05-19,206623.96103
2019-06-18,137054.45627
2019-07-01,125361.42664
2019-07-09,91990.27608000001
2019-07-16,92375.72313999999
2019-08-13,90915.63347
2019-09-05,103081.87674
2019-10-02,127171.29386
2020-04-21,167708.1825
2020-05-13,160373.75379
2020-05-28,174157.51638000002
2020-06-10,148848.68731
2020-06-24,123383.01174
2020-07-08,91952.72506
2020-08-03,101302.72209000001
2020-08-26,119698.86735
2020-09-29,130968.48031
2020-11-03,142714.82162
2021-05-10,172953.7574
2021-05-24,158064.67888999998
2021-06-17,116350.3346577
2021-06-30,117177.9318873
2021-07-22,108501.3622955
2021-08-20,123899.9744587
2021-09-30,128460.9215307
