date,selenium
YYYY-MM-DD,ppb
2019-04-27,0.31316
2019-05-11,0.71386
2019-05-19,0.31969
2019-05-24,0.0
2019-06-03,0.23814
2019-06-18,2.25866
2019-07-01,0.7896599999999999
2019-07-09,0.37935
2019-07-16,0.7231700000000001
2019-08-13,0.95288
2019-09-05,1.0836999999999999
2019-10-02,1.07092
2020-05-13,0.0
2020-05-28,0.0
2020-06-10,0.8663700000000001
2020-06-24,1.60852
2020-07-08,0.5713
2020-08-03,0.45147
2020-08-26,1.73234
2020-09-29,0.21531
2020-11-03,0.028229999999999998
2021-05-10,2.10033
2021-05-24,0.9818499999999999
2021-06-17,0.0315134
2021-06-30,0.0445471
2021-07-22,0.0431029
2021-08-20,0.033816
2021-09-30,0.0703955
