date,titanium
YYYY-MM-DD,ppb
2019-04-27,0.37202999999999997
2019-05-10,3.1430000000000002
2019-05-19,5.87774
2019-05-24,3.9092
2019-06-03,3.84407
2019-06-18,3.03592
2019-07-01,3.61713
2019-07-09,3.47005
2019-07-16,3.16748
2019-08-15,1.64154
2019-09-05,3.7155
2019-10-02,4.0632
2020-05-28,3.83301
2020-06-10,2.21102
2020-07-08,2.59098
2020-08-04,4.46025
2020-08-26,5.11045
2020-09-29,6.15301
2020-11-03,5.01208
2021-05-10,5.616630000000001
2021-05-24,6.903040000000001
2021-06-17,3.3767742
2021-06-30,10.217828200000001
2021-07-22,3.3661483
2021-08-20,3.4245723
