date,sodium
YYYY-MM-DD,ppb
2015-06-30,21224.6751955381
2015-07-07,21259.992299624
2015-07-14,21221.9672579343
2015-07-21,20988.552143916
2015-07-28,21507.5729951667
2015-08-04,22323.8310733942
2015-08-11,21007.635166386
2015-08-18,5882.2207448837
2015-08-26,10568.7614466882
2016-02-23,21028.234640000002
2016-02-29,20204.43438
2016-06-29,20224.297140000002
2016-08-03,20377.702830000002
2016-08-10,20628.65108
2016-08-17,21042.63796
2016-08-23,20599.15578
2016-08-23,20804.444669999997
2016-08-23,21174.17069
2016-08-24,21362.603
2016-08-31,21297.75452
2016-09-07,9997.71712
2016-09-14,4588.21306
2016-09-21,6935.44503
2016-09-28,21520.30126
2016-10-11,3450.7636300000004
2016-10-19,20770.61206
2016-10-26,21526.212639999998
2016-11-02,21432.51414
2016-11-09,21222.05978
2016-11-16,21288.19442
2016-11-22,19708.36675
2016-11-29,6861.36294
2016-12-06,19898.78856
2016-12-13,19966.609679999998
2016-12-20,20206.91202
2016-12-27,20059.40167
2017-01-03,20075.73709
2017-01-10,20190.159610000002
2017-01-17,20101.969979999998
2017-01-24,20105.93247
2017-01-31,19931.32248
2017-02-07,21662.2723
2017-02-14,21707.24506
2017-02-21,21936.044069999996
2017-02-28,21819.70582
2017-03-07,22002.662220000002
2017-03-14,22149.847
2017-03-21,21993.88617
2017-03-28,22020.23787
2017-04-04,22482.319600000003
2017-04-11,22626.4516
2017-04-18,22481.11234
2017-04-25,22457.03774
2017-05-02,22521.21856
2017-05-09,22531.411320000003
2017-05-16,20616.130100000002
2017-05-23,20517.44083
2017-05-30,20533.87571
2017-06-14,20584.58625
2017-06-20,20095.646520000002
2017-06-29,20560.89243
2017-07-05,21297.819620000002
2017-07-12,20844.27203
2017-07-18,20612.26915
2017-07-25,20638.7437
2017-08-03,20812.53857
2017-08-09,20647.24906
2017-08-16,21250.8936
2017-08-23,21103.962470000002
2017-08-29,20749.0351
2017-09-03,20855.36775
2017-09-13,21328.92762
2017-09-20,21290.18634
2017-09-27,20226.80082
2017-10-05,20083.97432
2017-10-10,20200.86844
2017-10-17,20408.79581
2017-10-24,14275.748739999999
2017-10-31,20567.597999999998
2017-11-07,20301.19303
2017-11-14,20456.33625
2017-11-21,20816.256309999997
2017-11-28,20644.96857
2017-12-03,20925.6445
2017-12-12,20869.869560000003
2017-12-19,21064.50346
2017-12-26,21006.86322
2018-01-02,21229.08938
2018-01-09,21254.807259999998
2018-01-16,21514.59621
2018-01-23,18754.059999999998
2018-01-30,19006.59394
2018-02-06,19118.74155
2018-02-13,18995.94799
2018-02-20,19058.652159999998
2018-02-27,19171.33903
2018-03-06,19054.766349999998
2018-03-13,19104.751369999998
2018-07-16,20903.13465
2018-07-23,20477.36276
2018-09-04,20014.1589
2018-09-10,23665.666139999998
2018-09-17,20566.59404
2018-09-24,20511.897009999997
2018-10-01,20470.61407
2018-10-29,20409.18647
2019-05-07,20473.2922
