date,magnesium
YYYY-MM-DD,ppb
2019-04-27,25356.33039
2019-05-10,22507.3304
2019-05-19,21154.396200000003
2019-05-24,24083.1516
2019-06-03,22665.124900000003
2019-06-18,24244.038500000002
2019-07-01,23853.199650000002
2019-07-09,23796.305900000003
2019-07-16,23794.310540000002
2019-08-15,23589.98055
2019-09-05,22614.28544
2019-10-02,22497.1065
2020-04-21,21183.70358
2020-05-13,19175.93881
2020-05-28,19326.38027
2020-06-10,21588.687060000004
2020-06-24,23630.248069999998
2020-07-08,23349.383569999998
2020-08-03,22924.786089999998
2020-08-26,22802.64247
2020-09-29,22172.1061
2020-11-03,22112.50795
2021-05-10,20044.41134
2021-05-24,19807.577
2021-06-17,17179.1941071
2021-06-30,19684.5265528
2021-07-22,19915.3161417
2021-08-20,20369.952747299998
2021-09-30,19516.2912336
