date,chromium
YYYY-MM-DD,ppb
2015-06-02,0.61468
2015-06-18,0.04458
2015-07-15,0.14855000000000002
2015-08-02,0.35735000000000006
2015-11-04,0.40508
2015-11-23,0.10852
2015-11-28,0.49053
2016-05-27,0.5561806559999999
2016-06-04,0.45478964999999993
2016-06-08,0.46371999999999997
2016-06-11,0.6483380984
2016-06-17,0.7015100000000001
2016-07-08,0.37285999999999997
2016-07-14,0.36421000000000003
2016-07-16,0.49229
2016-07-22,0.60598
2016-07-29,0.46012
2016-08-11,0.56335
2016-08-19,0.35994
2016-08-26,0.5261899999999999
2016-09-02,0.41140000000000004
2016-09-16,0.43243
2016-10-12,0.53508
2016-10-19,0.76899
2016-10-27,0.7259899999999999
2016-11-03,0.56302
2016-11-12,1.04182
2016-12-04,0.47044
2017-03-27,0.69676
2017-06-23,0.35118000000000005
2017-06-30,1.35139
2017-07-13,1.16463
2017-07-14,0.48973
2017-07-17,0.60283
2017-07-30,0.5086
2017-08-11,0.73978
2017-08-25,0.90876
2017-08-31,0.38289999999999996
2017-09-18,0.615
2017-09-27,0.81
2017-10-14,1.00169
2017-10-19,0.26700999999999997
2017-10-23,0.32952000000000004
2017-10-24,0.60099
2017-11-03,0.51558
2017-11-14,0.46158
2017-11-16,0.81498
2017-12-19,0.45289
2018-01-06,0.46737
2018-01-25,0.6709900000000001
2018-01-29,0.59625
2018-03-03,0.63107
2018-03-04,0.64427
2018-03-13,3.72334
2018-03-17,0.8922399999999999
2018-05-07,1.22804
2018-05-25,1.01602
2018-06-03,2.49817
2018-06-08,1.24514
2018-06-15,0.8472200000000001
2018-06-25,1.4744099999999998
2018-07-09,0.11782000000000001
2018-08-10,0.10453000000000001
2018-08-17,1.4536799999999999
2018-08-24,0.61722
2018-08-25,0.68178
2018-08-31,0.28215
2018-09-07,0.18972
2018-09-14,0.13399
2018-09-21,0.18739
2018-10-11,0.15911999999999998
2018-10-12,0.1374
2018-10-18,0.23485
2018-10-25,0.02498
2018-11-02,0.19369999999999998
2018-11-10,0.31928999999999996
2018-11-16,0.01477
2018-11-17,0.17162
2019-07-27,0.39272
2019-08-13,5.38741
