date,potassium
YYYY-MM-DD,ppb
2017-02-08,40.568780000000004
2017-02-28,45.80767
2017-03-01,446.90885000000003
2017-03-24,98.96248999999999
2017-03-26,185.85552
2018-02-28,1394.1730200000002
2018-03-02,666.7404399999999
2018-03-05,203.30086
2018-03-15,511.72262
2018-03-16,38.266890000000004
2018-03-19,455.9903
2018-03-23,80.36333
2018-03-24,79.62518
2018-04-06,118.60934
2018-04-07,24.55388
2018-04-08,39.40637
2018-04-09,107.75067
2018-04-21,67.62429
2018-05-03,283.96163
2018-06-17,146.14925
2018-06-18,76.37934
2018-07-08,1404.15311
2018-07-09,169.43404999999998
2018-07-11,702.8720900000001
2019-06-19,140.9282
2019-07-01,1309.9506
2019-07-26,356.89675
2019-07-27,989.56273
2019-07-28,239.72840000000002
2019-07-31,214.50277
2019-08-05,197.94039999999998
2020-02-05,65.377035
