date,calcium
YYYY-MM-DD,ppb
2019-05-11,36424.85464
2019-05-19,39732.05374
2019-05-24,39426.601670000004
2019-06-03,49320.17829
2019-06-18,53548.74171
2019-07-01,60408.206730000005
2019-07-09,67464.70467
2019-07-16,73354.46312
2019-08-13,72526.32792000001
2019-09-05,79788.82685
2020-04-21,65830.63142
2020-05-13,39037.57035
2020-05-28,36417.357729999996
2020-06-10,43563.18179
2020-06-24,47056.95314
2020-07-08,50825.774099999995
2020-08-03,54499.924499999994
2020-08-26,60003.64010999999
2020-09-29,61847.168170000004
2020-11-03,61246.67028
2021-05-10,42613.445510000005
2021-05-24,46039.984169999996
2021-06-17,45012.3799727
2021-06-30,50335.8826675
2021-07-22,50079.027163399995
2021-08-20,54991.7464696
2021-09-30,56526.4614403
