date,chromium
YYYY-MM-DD,ppb
2017-02-08,0.8598
2017-02-28,1.34989
2017-03-01,13.61374
2017-03-24,0.7866
2017-03-26,0.9384000000000001
2018-02-28,0.9313899999999999
2018-03-02,2.01382
2018-03-05,0.85287
2018-03-15,0.6232800000000001
2018-03-16,0.057010000000000005
2018-03-19,0.9957199999999999
2018-03-23,1.07012
2018-03-24,3.5474099999999997
2018-04-06,0.60134
2018-04-07,0.8443499999999999
2018-04-08,0.93775
2018-04-09,0.7824200000000001
2018-04-21,1.00853
2018-05-03,0.76016
2018-06-17,0.9936499999999999
2018-06-18,0.64006
2018-07-08,0.14404999999999998
2018-07-09,0.31209
2018-07-11,0.30061
2019-06-19,8.211739999999999
2019-07-01,7.77978
2019-07-26,7.32093
2019-07-27,18.38704
2019-07-28,6.57493
2019-07-31,5.7843800000000005
2019-08-05,5.68895
2020-02-05,0.515875
