date,cobalt
YYYY-MM-DD,ppb
2014-12-12,0.1399
2015-01-24,0.10156
2015-02-07,0.12145
2015-02-19,0.14595
2015-03-16,0.09813000000000001
2015-04-19,0.09561
2015-05-11,0.07074
2015-05-24,0.05731
2015-06-02,0.06135
2015-06-18,0.0604
2015-07-02,0.05033
2015-07-15,0.06472
2015-08-02,0.10606000000000002
2015-08-09,0.08854000000000001
2015-10-04,0.05477
2015-10-13,0.040159999999999994
2015-10-26,0.05149
2015-11-09,0.08796
2015-12-09,0.06397
2016-01-08,0.04231
2016-01-28,0.06028
2016-02-12,0.07072
2016-02-21,0.049490000000000006
2016-03-09,0.056940000000000004
2016-03-24,0.07127
2016-03-31,0.04734000000000001
2016-04-08,0.08928
2016-04-21,0.09597
2016-05-02,0.1057294562
2016-05-20,0.08170742799999998
2016-05-27,0.0744676819
2016-06-04,0.08266725000000001
2016-06-11,0.073274454
2016-06-17,0.06028
2016-06-27,0.05414000000000001
2016-07-08,0.07013
2016-07-15,0.06335
2016-07-22,0.08631
2016-07-29,0.08252999999999999
2016-08-05,0.09820000000000001
2016-08-12,0.08729
2016-08-19,0.1083
2016-08-26,0.08826
2016-09-02,0.10185
2016-09-09,0.08241
2016-09-16,0.09415
2016-09-23,0.06723
2016-09-30,0.10028000000000001
2016-10-12,0.09690000000000001
2016-10-19,0.09894
2016-10-27,0.09509000000000001
2016-11-03,0.0918
2016-11-12,0.09215
2016-11-23,0.10023000000000001
2016-12-04,0.09178
2017-03-19,0.10105
2017-04-12,0.09509999999999999
2017-04-30,0.12229999999999999
2017-05-14,0.12744
2017-05-30,0.0626
2017-06-15,0.06274
2017-06-30,0.05966
2017-07-13,0.07945
2017-07-30,0.0819
2017-08-25,0.08496999999999999
2017-09-14,0.10711999999999999
2017-09-27,0.21586999999999998
2017-10-14,0.09636
2017-10-23,0.09782
2017-11-03,0.09667999999999999
2017-11-16,0.10129
2017-12-19,0.11041000000000001
2018-01-05,0.11951
2018-01-25,0.11817
2018-03-03,0.10071
2018-03-25,0.07026
2018-06-08,0.06465
2018-06-15,0.06336
2018-06-25,0.08044000000000001
2018-07-09,0.07727
2018-07-15,0.08545
2018-08-10,0.09701
2018-08-17,0.11216000000000001
2018-08-24,0.10623
2019-02-27,0.11057
2019-03-30,0.12655
2019-04-18,0.14216
2019-05-08,0.11216000000000001
2019-06-05,0.08406999999999999
2019-06-11,0.08850999999999999
2019-06-21,0.05452
2019-06-27,0.07609
2019-07-05,0.0629
2019-07-14,0.06503
2019-07-19,0.07851999999999999
2019-07-26,0.0655
2019-08-02,0.07569000000000001
2019-08-09,0.06239
2019-08-16,0.05654
2019-08-23,0.71009
2019-08-30,0.47558999999999996
2019-09-06,0.38777
2019-09-13,0.05534
2019-09-20,0.07079
2019-09-27,0.07078
2019-10-04,0.08596
2019-10-11,0.08148000000000001
2019-10-19,0.12271000000000001
2020-02-11,0.1071
2020-02-20,0.09662000000000001
2020-03-11,0.11181999999999999
2020-04-03,0.09729
2020-04-09,0.08135
2020-04-14,0.11572
2020-04-24,0.13829
2020-05-22,0.0784
2020-05-29,0.07747000000000001
2020-06-05,0.06105
2020-06-12,0.07051
2020-06-19,0.06639
2020-06-26,0.06124
2020-07-02,0.07568
2020-07-10,0.058129999999999994
2020-07-17,0.08073
2020-07-23,0.09643
2020-07-30,0.09143
2020-08-07,0.05287
2020-08-14,0.06198000000000001
2020-08-20,0.08963
2020-08-27,0.12577
2020-09-03,0.1089
2020-09-11,0.11949
2020-09-18,0.10421
2020-09-24,0.13022
2020-10-01,0.10357999999999999
2020-10-08,0.08281
2020-10-16,0.10260999999999999
2020-10-23,0.08370000000000001
2020-10-27,0.09188
2020-11-06,0.13278
2020-11-13,0.12713
2020-12-04,0.10723999999999999
2021-01-08,0.06727
2021-01-15,0.11868000000000001
2021-01-28,0.07939
2021-02-11,0.10022
2021-03-03,0.07094
2021-03-19,0.11185
2021-03-25,0.20772
2021-04-07,0.13263
2021-05-17,0.08292
2021-05-28,0.0818
2021-06-04,0.09148
2021-06-11,0.07116
2021-06-18,0.07427
2021-06-24,0.17548000000000002
2021-07-02,0.12662
2021-07-09,0.07609
2021-07-15,0.10354000000000001
2021-07-23,0.10328000000000001
2021-07-30,0.13402
2021-07-31,0.16867
2021-08-06,0.11009
2021-08-13,0.061077
2021-08-19,0.0680244
2021-08-27,0.04657170000000001
2021-09-03,0.06540370000000001
2021-10-01,0.0592771
2021-10-07,0.11676310000000001
2021-10-15,0.06867469999999999
2021-10-22,0.0607934
2021-10-27,0.12133949999999999
2021-11-03,0.08421440000000001
2021-11-11,0.0858306
